precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Violent
1,Rape,0,0,NA,2,2,0,0,2,-100,-100,NA,-100,2026-01-11,Violent
1,Robbery,7,2,250,12,14,-14.3,8,3,166.7,33.3,700,-71.4,2026-01-11,Property
1,Felony Assault,3,0,NA,14,8,75,9,0,NA,800,350,50,2026-01-11,Violent
1,Burglary,4,3,33.3,19,8,137.5,5,3,66.7,0,-58.3,-84.4,2026-01-11,Property
1,Grand Larceny,27,20,35,82,89,-7.9,35,31,12.9,6.1,29.6,-65.7,2026-01-11,Property
1,Motor Vehicle Theft,0,0,NA,3,1,200,1,0,NA,0,NA,-96.4,2026-01-11,Property
1,Total Major Felonies,41,25,64,132,122,8.2,58,39,48.7,23.4,38.1,-70.6,2026-01-11,Combined Total
1,Transit System Crimes,1,0,NA,7,8,-12.5,2,1,100,-33.3,0,NA,2026-01-11,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
1,Petty Theft,76,66,15.2,252,275,-8.4,94,97,-3.1,-30.4,108.9,NA,2026-01-11,Property
1,Retail Theft,75,67,11.9,235,273,-13.9,93,97,-4.1,-31.1,NA,NA,2026-01-11,Other/Mixed Category
1,Misdemeanor Assault,5,6,-16.7,25,30,-16.7,9,7,28.6,28.6,125,NA,2026-01-11,Violent
1,Rape (FBI/UCR Definition),0,0,NA,2,2,0,0,2,-100,-100,NA,NA,2026-01-11,Violent
1,Other Sex Crimes,3,0,NA,6,2,200,5,0,NA,150,NA,NA,2026-01-11,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
5,Murder,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Violent
5,Rape,0,0,NA,3,3,0,0,1,-100,NA,NA,-100,2026-01-11,Violent
5,Robbery,4,2,100,12,11,9.1,4,4,0,100,-33.3,-75,2026-01-11,Property
5,Felony Assault,1,0,NA,18,11,63.6,3,2,50,-40,50,-50,2026-01-11,Violent
5,Burglary,3,1,200,10,6,66.7,4,2,100,33.3,-55.6,-85.7,2026-01-11,Property
5,Grand Larceny,11,16,-31.2,61,38,60.5,25,20,25,-13.8,78.6,-40.5,2026-01-11,Property
5,Motor Vehicle Theft,0,0,NA,0,1,-100,0,0,NA,-100,NA,-100,2026-01-11,Property
5,Total Major Felonies,19,19,0,105,70,50,36,29,24.1,-14.3,16.1,-67.6,2026-01-11,Combined Total
5,Transit System Crimes,3,0,NA,4,2,100,4,0,NA,0,300,NA,2026-01-11,Other/Mixed Category
5,Housing System Crimes,1,0,NA,3,2,50,1,1,0,NA,0,NA,2026-01-11,Other/Mixed Category
5,Petty Theft,24,30,-20,72,101,-28.7,29,41,-29.3,-17.1,0,NA,2026-01-11,Property
5,Retail Theft,14,23,-39.1,42,81,-48.1,16,30,-46.7,-44.8,NA,NA,2026-01-11,Other/Mixed Category
5,Misdemeanor Assault,7,4,75,28,21,33.3,12,8,50,0,200,NA,2026-01-11,Violent
5,Rape (FBI/UCR Definition),0,0,NA,3,3,0,0,1,-100,-100,NA,NA,2026-01-11,Violent
5,Other Sex Crimes,1,0,NA,11,4,175,5,0,NA,25,NA,NA,2026-01-11,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Violent
6,Rape,0,0,NA,0,1,-100,0,0,NA,NA,NA,NA,2026-01-11,Violent
6,Robbery,1,2,-50,5,8,-37.5,1,2,-50,-80,-75,-96.4,2026-01-11,Property
6,Felony Assault,3,3,0,9,13,-30.8,5,6,-16.7,25,400,-54.5,2026-01-11,Violent
6,Burglary,2,2,0,15,19,-21.1,5,5,0,-37.5,0,-75,2026-01-11,Property
6,Grand Larceny,15,16,-6.2,52,78,-33.3,23,35,-34.3,-17.9,-17.9,-66.7,2026-01-11,Property
6,Motor Vehicle Theft,1,1,0,1,2,-50,1,1,0,-50,NA,-95.2,2026-01-11,Property
6,Total Major Felonies,22,24,-8.3,82,121,-32.2,35,49,-28.6,-25.5,-7.9,-76.5,2026-01-11,Combined Total
6,Transit System Crimes,1,1,0,4,3,33.3,1,1,0,-75,-83.3,NA,2026-01-11,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
6,Petty Theft,18,28,-35.7,71,136,-47.8,23,47,-51.1,-42.5,-32.4,NA,2026-01-11,Property
6,Retail Theft,9,17,-47.1,30,100,-70,11,31,-64.5,-56,NA,NA,2026-01-11,Other/Mixed Category
6,Misdemeanor Assault,8,4,100,29,22,31.8,18,8,125,28.6,350,NA,2026-01-11,Violent
6,Rape (FBI/UCR Definition),0,0,NA,0,1,-100,0,0,NA,NA,NA,NA,2026-01-11,Violent
6,Other Sex Crimes,0,0,NA,6,3,100,3,0,NA,50,NA,NA,2026-01-11,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Violent
7,Rape,1,0,NA,2,1,100,1,0,NA,NA,0,NA,2026-01-11,Violent
7,Robbery,0,0,NA,2,4,-50,0,0,NA,-100,-100,-100,2026-01-11,Property
7,Felony Assault,4,1,300,15,9,66.7,9,2,350,0,800,125,2026-01-11,Violent
7,Burglary,2,3,-33.3,8,11,-27.3,2,5,-60,-66.7,0,-84.6,2026-01-11,Property
7,Grand Larceny,15,6,150,37,28,32.1,22,12,83.3,214.3,340,57.1,2026-01-11,Property
7,Motor Vehicle Theft,0,0,NA,2,0,NA,0,0,NA,-100,-100,-100,2026-01-11,Property
7,Total Major Felonies,22,10,120,66,53,24.5,34,19,78.9,17.2,100,-52.1,2026-01-11,Combined Total
7,Transit System Crimes,2,0,NA,4,2,100,3,0,NA,NA,NA,NA,2026-01-11,Other/Mixed Category
7,Housing System Crimes,3,1,200,9,16,-43.8,5,4,25,-37.5,25,NA,2026-01-11,Other/Mixed Category
7,Petty Theft,27,16,68.8,79,76,3.9,32,24,33.3,-25.6,77.8,NA,2026-01-11,Property
7,Retail Theft,11,7,57.1,38,31,22.6,16,9,77.8,-36,NA,NA,2026-01-11,Other/Mixed Category
7,Misdemeanor Assault,11,3,266.7,37,25,48,13,4,225,0,8.3,NA,2026-01-11,Violent
7,Rape (FBI/UCR Definition),1,0,NA,2,1,100,1,0,NA,NA,NA,NA,2026-01-11,Violent
7,Other Sex Crimes,0,0,NA,0,2,-100,0,1,-100,NA,NA,NA,2026-01-11,Other/Mixed Category
7,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Other/Mixed Category
7,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Other/Mixed Category
9,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-11,Violent
9,Rape,1,0,NA,2,1,100,1,0,NA,0,NA,0,2026-01-11,Violent
9,Robbery,0,4,-100,8,15,-46.7,2,6,-66.7,-33.3,-33.3,-93.3,2026-01-11,Property
9,Felony Assault,3,1,200,11,7,57.1,4,1,300,-63.6,33.3,-78.9,2026-01-11,Violent
9,Burglary,1,4,-75,8,13,-38.5,2,4,-50,0,-81.8,-93.5,2026-01-11,Property
9,Grand Larceny,16,13,23.1,51,51,0,24,21,14.3,-11.1,26.3,-46.7,2026-01-11,Property
9,Motor Vehicle Theft,0,0,NA,3,2,50,0,0,NA,-100,-100,-100,2026-01-11,Property
9,Total Major Felonies,21,22,-4.5,83,89,-6.7,33,32,3.1,-26.7,-10.8,-76.6,2026-01-11,Combined Total
9,Transit System Crimes,0,1,-100,1,2,-50,0,2,-100,-100,NA,NA,2026-01-11,Other/Mixed Category
9,Housing System Crimes,2,1,100,5,7,-28.6,3,2,50,NA,0,NA,2026-01-11,Other/Mixed Category
9,Petty Theft,35,36,-2.8,133,102,30.4,49,41,19.5,96,32.4,NA,2026-01-11,Property
9,Retail Theft,17,12,41.7,72,51,41.2,27,16,68.8,58.8,NA,NA,2026-01-11,Other/Mixed Category
9,Misdemeanor Assault,10,12,-16.7,29,30,-3.3,13,16,-18.8,0,-13.3,NA,2026-01-11,Violent
9,Rape (FBI/UCR Definition),1,0,NA,2,1,100,1,0,NA,-50,NA,NA,2026-01-11,Violent
9,Other Sex Crimes,0,0,NA,2,2,0,1,0,NA,0,NA,NA,2026-01-11,Other/Mixed Category
9,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-01-11,Other/Mixed Category
