precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-10-12,Violent
1,Rape,0,1,-100,1,1,0,14,13,7.7,7.7,600,27.3,2025-10-12,Violent
1,Robbery,3,7,-57.1,12,21,-42.9,126,112,12.5,20,88.1,-81.2,2025-10-12,Property
1,Felony Assault,4,8,-50,9,15,-40,124,165,-24.8,9.7,121.4,-14.5,2025-10-12,Violent
1,Burglary,7,1,600,12,10,20,149,168,-11.3,-3.2,6.4,-77.8,2025-10-12,Property
1,Grand Larceny,18,30,-40,93,113,-17.7,920,907,1.4,-7.9,9.5,-70.1,2025-10-12,Property
1,Motor Vehicle Theft,2,1,100,5,8,-37.5,31,37,-16.2,-50,-3.1,-95.7,2025-10-12,Property
1,Total Major Felonies,34,48,-29.2,132,168,-21.4,1364,1405,-2.9,-5.7,19.8,-74.3,2025-10-12,Combined Total
1,Transit System Crimes,3,2,50,7,10,-30,78,78,0,-3.7,59.2,NA,2025-10-12,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-10-12,Other/Mixed Category
1,Petty Theft,83,87,-4.6,303,323,-6.2,2730,3041,-10.2,-12,99.9,NA,2025-10-12,Property
1,Retail Theft,82,85,-3.5,294,303,-3,2661,2944,-9.6,-14.9,NA,NA,2025-10-12,Other/Mixed Category
1,Misdemeanor Assault,11,6,83.3,36,30,20,345,354,-2.5,13.1,78.8,NA,2025-10-12,Violent
1,Rape (FBI/UCR Definition),0,1,-100,1,2,-50,17,17,0,6.2,NA,NA,2025-10-12,Violent
1,Other Sex Crimes,4,2,100,11,6,83.3,85,86,-1.2,11.8,NA,NA,2025-10-12,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-12,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-12,Other/Mixed Category
5,Murder,0,1,-100,1,1,0,3,2,50,-25,200,-50,2025-10-12,Violent
5,Rape,0,1,-100,2,3,-33.3,17,14,21.4,240,142.9,112.5,2025-10-12,Violent
5,Robbery,2,6,-66.7,13,13,0,118,124,-4.8,28.3,57.3,-81.5,2025-10-12,Property
5,Felony Assault,6,3,100,25,26,-3.8,219,182,20.3,41.3,112.6,-2.2,2025-10-12,Violent
5,Burglary,3,2,50,8,15,-46.7,97,114,-14.9,-29.2,0,-83.6,2025-10-12,Property
5,Grand Larceny,10,8,25,47,68,-30.9,533,602,-11.5,-6.2,22.8,-58.2,2025-10-12,Property
5,Motor Vehicle Theft,1,0,NA,3,0,NA,18,21,-14.3,-45.5,50,-93.2,2025-10-12,Property
5,Total Major Felonies,22,21,4.8,99,126,-21.4,1005,1059,-5.1,1.1,37.9,-66.6,2025-10-12,Combined Total
5,Transit System Crimes,0,0,NA,1,5,-80,47,49,-4.1,62.1,2.2,NA,2025-10-12,Other/Mixed Category
5,Housing System Crimes,3,0,NA,6,2,200,51,34,50,75.9,82.1,NA,2025-10-12,Other/Mixed Category
5,Petty Theft,23,31,-25.8,114,156,-26.9,1041,1161,-10.3,23.9,14.5,NA,2025-10-12,Property
5,Retail Theft,15,31,-51.6,76,152,-50,764,1031,-25.9,44.4,NA,NA,2025-10-12,Other/Mixed Category
5,Misdemeanor Assault,6,12,-50,31,42,-26.2,349,363,-3.9,17.9,58.6,NA,2025-10-12,Violent
5,Rape (FBI/UCR Definition),0,1,-100,3,4,-25,21,23,-8.7,90.9,NA,NA,2025-10-12,Violent
5,Other Sex Crimes,2,1,100,10,7,42.9,65,67,-3,30,NA,NA,2025-10-12,Other/Mixed Category
5,Shooting Victims,0,2,-100,0,2,-100,1,5,-80,-85.7,0,-94.1,2025-10-12,Other/Mixed Category
