precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-11-30,Violent
1,Rape,0,0,NA,1,2,-50,16,15,6.7,-5.9,300,45.5,2025-11-30,Violent
1,Robbery,2,3,-33.3,13,16,-18.8,144,137,5.1,17.1,75.6,-81.8,2025-11-30,Property
1,Felony Assault,5,3,66.7,12,10,20,147,182,-19.2,12.2,126.2,-12.5,2025-11-30,Violent
1,Burglary,2,3,-33.3,12,10,20,176,185,-4.9,-5.4,10,-78.9,2025-11-30,Property
1,Grand Larceny,24,16,50,104,103,1,1119,1085,3.1,-7.3,12.8,-68.8,2025-11-30,Property
1,Motor Vehicle Theft,1,1,0,2,4,-50,33,42,-21.4,-52.9,-10.8,-96.1,2025-11-30,Property
1,Total Major Felonies,34,26,30.8,144,145,-0.7,1635,1649,-0.8,-5.7,21.8,-73.8,2025-11-30,Combined Total
1,Transit System Crimes,2,0,NA,8,5,60,90,88,2.3,-10.9,47.5,NA,2025-11-30,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-11-30,Other/Mixed Category
1,Petty Theft,87,78,11.5,282,320,-11.9,3231,3576,-9.6,-15.7,104.9,NA,2025-11-30,Property
1,Retail Theft,83,77,7.8,267,315,-15.2,3138,3457,-9.2,-18.5,NA,NA,2025-11-30,Other/Mixed Category
1,Misdemeanor Assault,8,8,0,29,32,-9.4,413,418,-1.2,9.3,74.3,NA,2025-11-30,Violent
1,Rape (FBI/UCR Definition),0,0,NA,1,2,-50,19,19,0,-5,NA,NA,2025-11-30,Violent
1,Other Sex Crimes,2,1,100,9,4,125,95,93,2.2,4.4,NA,NA,2025-11-30,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-11-30,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-11-30,Other/Mixed Category
5,Murder,0,0,NA,0,1,-100,3,3,0,-50,200,-62.5,2025-11-30,Violent
5,Rape,0,1,-100,2,2,0,20,18,11.1,233.3,100,100,2025-11-30,Violent
5,Robbery,1,2,-50,10,9,11.1,133,150,-11.3,20.9,38.5,-82.4,2025-11-30,Property
5,Felony Assault,6,1,500,28,18,55.6,271,220,23.2,50.6,115.1,-2.5,2025-11-30,Violent
5,Burglary,3,4,-25,11,18,-38.9,116,146,-20.5,-25.6,-0.9,-83.6,2025-11-30,Property
5,Grand Larceny,13,8,62.5,70,52,34.6,666,702,-5.1,-1.3,24.3,-54.6,2025-11-30,Property
5,Motor Vehicle Theft,0,0,NA,3,1,200,21,24,-12.5,-47.5,50,-93.3,2025-11-30,Property
5,Total Major Felonies,23,16,43.8,124,101,22.8,1230,1263,-2.6,4.9,36.7,-65.3,2025-11-30,Combined Total
5,Transit System Crimes,1,1,0,6,4,50,58,57,1.8,38.1,3.6,NA,2025-11-30,Other/Mixed Category
5,Housing System Crimes,1,0,NA,2,2,0,57,40,42.5,58.3,54.1,NA,2025-11-30,Other/Mixed Category
5,Petty Theft,18,20,-10,79,96,-17.7,1177,1359,-13.4,19.6,4.3,NA,2025-11-30,Property
5,Retail Theft,13,19,-31.6,63,92,-31.5,887,1214,-26.9,50.3,NA,NA,2025-11-30,Other/Mixed Category
5,Misdemeanor Assault,11,19,-42.1,37,34,8.8,408,421,-3.1,17.6,56.9,NA,2025-11-30,Violent
5,Rape (FBI/UCR Definition),0,1,-100,3,2,50,25,27,-7.4,92.3,NA,NA,2025-11-30,Violent
5,Other Sex Crimes,2,0,NA,10,6,66.7,82,76,7.9,36.7,NA,NA,2025-11-30,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,1,5,-80,-85.7,0,-95.5,2025-11-30,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,1,3,-66.7,-85.7,0,-95.2,2025-11-30,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,2,0,NA,100,NA,100,2025-11-30,Violent
6,Rape,0,0,NA,2,1,100,10,8,25,25,-23.1,-9.1,2025-11-30,Violent
6,Robbery,2,2,0,7,7,0,117,153,-23.5,-35,-15.2,-85.3,2025-11-30,Property
6,Felony Assault,1,1,0,5,9,-44.4,143,159,-10.1,-23.5,53.8,-50.3,2025-11-30,Violent
6,Burglary,1,3,-66.7,7,14,-50,153,229,-33.2,-43.8,-8.4,-79.7,2025-11-30,Property
6,Grand Larceny,13,22,-40.9,90,96,-6.2,982,1099,-10.6,-19.8,1.3,-58.7,2025-11-30,Property
6,Motor Vehicle Theft,0,0,NA,4,1,300,27,31,-12.9,-40,-34.1,-96.2,2025-11-30,Property
6,Total Major Felonies,17,28,-39.3,115,128,-10.2,1434,1679,-14.6,-25.2,0.9,-71,2025-11-30,Combined Total
6,Transit System Crimes,1,3,-66.7,3,6,-50,42,40,5,2.4,-6.7,NA,2025-11-30,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-11-30,Other/Mixed Category
6,Petty Theft,23,32,-28.1,92,171,-46.2,1404,1732,-18.9,-26.9,2.3,NA,2025-11-30,Property
6,Retail Theft,8,30,-73.3,52,143,-63.6,1050,1364,-23,-29.1,NA,NA,2025-11-30,Other/Mixed Category
6,Misdemeanor Assault,6,3,100,25,25,0,343,356,-3.7,-13.2,45.3,NA,2025-11-30,Violent
6,Rape (FBI/UCR Definition),1,0,NA,3,1,200,14,13,7.7,-6.7,NA,NA,2025-11-30,Violent
6,Other Sex Crimes,2,0,NA,6,9,-33.3,71,65,9.2,22.4,NA,NA,2025-11-30,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,4,1,300,NA,33.3,-63.6,2025-11-30,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,3,1,200,NA,50,-72.7,2025-11-30,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,2,0,NA,0,100,-75,2025-11-30,Violent
7,Rape,0,0,NA,0,3,-100,10,12,-16.7,0,11.1,-47.4,2025-11-30,Violent
