precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Violent
1,Rape,0,0,NA,0,0,NA,0,2,-100,-100,NA,-100,2026-02-01,Violent
1,Robbery,1,0,NA,15,5,200,16,6,166.7,14.3,166.7,-79.7,2026-02-01,Property
1,Felony Assault,4,2,100,11,6,83.3,17,6,183.3,88.9,240,6.2,2026-02-01,Violent
1,Burglary,2,2,0,11,13,-15.4,12,13,-7.7,-36.8,-36.8,-85.5,2026-02-01,Property
1,Grand Larceny,23,15,53.3,97,84,15.5,105,95,10.5,25,26.5,-67.4,2026-02-01,Property
1,Motor Vehicle Theft,0,0,NA,0,1,-100,1,1,0,-50,NA,-98.9,2026-02-01,Property
1,Total Major Felonies,30,19,57.9,134,109,22.9,151,123,22.8,16.2,33.6,-74.3,2026-02-01,Combined Total
1,Transit System Crimes,0,0,NA,1,3,-66.7,2,4,-50,-66.7,-71.4,NA,2026-02-01,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Other/Mixed Category
1,Petty Theft,41,60,-31.7,222,269,-17.5,240,300,-20,-31.2,81.8,NA,2026-02-01,Property
1,Retail Theft,38,57,-33.3,231,262,-11.8,249,292,-14.7,-28.9,NA,NA,2026-02-01,Other/Mixed Category
1,Misdemeanor Assault,7,9,-22.2,21,42,-50,25,43,-41.9,31.6,38.9,NA,2026-02-01,Violent
1,Rape (FBI/UCR Definition),0,0,NA,0,0,NA,0,2,-100,-100,NA,NA,2026-02-01,Violent
1,Other Sex Crimes,1,2,-50,6,2,200,8,2,300,0,NA,NA,2026-02-01,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
5,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Violent
5,Rape,0,0,NA,1,0,NA,1,1,0,NA,0,0,2026-02-01,Violent
5,Robbery,3,3,0,21,10,110,21,12,75,133.3,110,-58.8,2026-02-01,Property
5,Felony Assault,4,4,0,17,6,183.3,19,8,137.5,5.6,111.1,-5,2026-02-01,Violent
5,Burglary,2,2,0,13,7,85.7,14,8,75,27.3,-22.2,-84.8,2026-02-01,Property
5,Grand Larceny,8,10,-20,45,60,-25,58,64,-9.4,-24.7,23.4,-58.3,2026-02-01,Property
5,Motor Vehicle Theft,1,1,0,1,1,0,1,1,0,-83.3,0,-97.2,2026-02-01,Property
5,Total Major Felonies,18,20,-10,98,84,16.7,114,94,21.3,-5.8,32.6,-66.5,2026-02-01,Combined Total
5,Transit System Crimes,3,0,NA,8,3,166.7,9,3,200,12.5,350,NA,2026-02-01,Other/Mixed Category
5,Housing System Crimes,2,2,0,3,4,-25,3,5,-40,50,-25,NA,2026-02-01,Other/Mixed Category
5,Petty Theft,17,26,-34.6,80,131,-38.9,84,142,-40.8,-25,-11.6,NA,2026-02-01,Property
5,Retail Theft,13,19,-31.6,59,106,-44.3,61,113,-46,-33.7,NA,NA,2026-02-01,Other/Mixed Category
5,Misdemeanor Assault,3,6,-50,20,24,-16.7,25,28,-10.7,-24.2,25,NA,2026-02-01,Violent
5,Rape (FBI/UCR Definition),0,0,NA,2,0,NA,2,1,100,0,NA,NA,2026-02-01,Violent
5,Other Sex Crimes,0,1,-100,4,2,100,8,2,300,14.3,NA,NA,2026-02-01,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Violent
6,Rape,0,1,-100,0,1,-100,0,1,-100,NA,-100,-100,2026-02-01,Violent
6,Robbery,1,1,0,8,5,60,8,5,60,-27.3,-60,-90.4,2026-02-01,Property
6,Felony Assault,3,0,NA,7,5,40,9,8,12.5,0,28.6,-43.8,2026-02-01,Violent
6,Burglary,4,2,100,24,10,140,27,13,107.7,28.6,0,-59.1,2026-02-01,Property
6,Grand Larceny,16,13,23.1,55,60,-8.3,63,79,-20.3,-28.4,-24.1,-70.4,2026-02-01,Property
6,Motor Vehicle Theft,1,0,NA,3,1,200,3,1,200,0,50,-96.2,2026-02-01,Property
6,Total Major Felonies,25,17,47.1,97,82,18.3,110,107,2.8,-16.7,-21.4,-76,2026-02-01,Combined Total
6,Transit System Crimes,1,0,NA,6,4,50,6,4,50,20,-50,NA,2026-02-01,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Other/Mixed Category
6,Petty Theft,29,30,-3.3,100,109,-8.3,105,128,-18,-19.8,-21.1,NA,2026-02-01,Property
6,Retail Theft,13,18,-27.8,53,73,-27.4,55,87,-36.8,-49.1,NA,NA,2026-02-01,Other/Mixed Category
6,Misdemeanor Assault,5,2,150,21,17,23.5,31,21,47.6,6.9,106.7,NA,2026-02-01,Violent
6,Rape (FBI/UCR Definition),0,1,-100,2,1,100,2,1,100,NA,NA,NA,2026-02-01,Violent
6,Other Sex Crimes,0,2,-100,1,7,-85.7,4,7,-42.9,100,NA,NA,2026-02-01,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Other/Mixed Category
7,Murder,0,0,NA,0,1,-100,0,1,-100,NA,NA,-100,2026-02-01,Violent
7,Rape,0,1,-100,1,1,0,1,1,0,0,0,0,2026-02-01,Violent
7,Robbery,2,3,-33.3,5,7,-28.6,5,7,-28.6,-50,-66.7,-93.2,2026-02-01,Property
7,Felony Assault,3,4,-25,13,12,8.3,18,13,38.5,-18.2,80,125,2026-02-01,Violent
7,Burglary,3,3,0,9,9,0,9,11,-18.2,-10,125,-75,2026-02-01,Property
7,Grand Larceny,8,11,-27.3,38,30,26.7,45,36,25,50,221.4,73.1,2026-02-01,Property
7,Motor Vehicle Theft,0,1,-100,0,1,-100,0,1,-100,-100,-100,-100,2026-02-01,Property
7,Total Major Felonies,16,23,-30.4,66,61,8.2,78,70,11.4,0,52.9,-58.1,2026-02-01,Combined Total
7,Transit System Crimes,1,0,NA,4,1,300,5,1,400,NA,150,NA,2026-02-01,Other/Mixed Category
7,Housing System Crimes,2,2,0,16,11,45.5,18,14,28.6,38.5,28.6,NA,2026-02-01,Other/Mixed Category
7,Petty Theft,28,23,21.7,97,80,21.2,102,88,15.9,3,72.9,NA,2026-02-01,Property
7,Retail Theft,16,11,45.5,47,43,9.3,52,45,15.6,-17.5,NA,NA,2026-02-01,Other/Mixed Category
7,Misdemeanor Assault,9,11,-18.2,28,33,-15.2,30,34,-11.8,-26.8,11.1,NA,2026-02-01,Violent
7,Rape (FBI/UCR Definition),0,1,-100,1,1,0,1,1,0,-50,NA,NA,2026-02-01,Violent
7,Other Sex Crimes,0,1,-100,0,3,-100,0,4,-100,-100,NA,NA,2026-02-01,Other/Mixed Category
7,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,-100,-100,2026-02-01,Other/Mixed Category
7,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,-100,-100,2026-02-01,Other/Mixed Category
9,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Violent
9,Rape,1,0,NA,2,0,NA,2,0,NA,0,NA,-33.3,2026-02-01,Violent
9,Robbery,0,0,NA,2,8,-75,4,10,-60,-66.7,-63.6,-95.1,2026-02-01,Property
9,Felony Assault,1,3,-66.7,13,17,-23.5,14,17,-17.6,-39.1,55.6,-77,2026-02-01,Violent
9,Burglary,2,4,-50,8,17,-52.9,9,17,-47.1,-47.1,-70,-91,2026-02-01,Property
9,Grand Larceny,11,10,10,45,50,-10,52,58,-10.3,-30.7,-26.8,-61.8,2026-02-01,Property
9,Motor Vehicle Theft,0,0,NA,0,6,-100,0,6,-100,-100,-100,-100,2026-02-01,Property
9,Total Major Felonies,15,17,-11.8,70,98,-28.6,81,108,-25,-37.7,-35.2,-80.8,2026-02-01,Combined Total
9,Transit System Crimes,1,1,0,1,2,-50,1,3,-66.7,-75,-66.7,NA,2026-02-01,Other/Mixed Category
9,Housing System Crimes,3,0,NA,10,13,-23.1,11,14,-21.4,175,-15.4,NA,2026-02-01,Other/Mixed Category
9,Petty Theft,22,32,-31.2,117,125,-6.4,131,130,0.8,18,1.6,NA,2026-02-01,Property
9,Retail Theft,13,10,30,62,52,19.2,72,56,28.6,22,NA,NA,2026-02-01,Other/Mixed Category
9,Misdemeanor Assault,8,3,166.7,30,27,11.1,34,31,9.7,0,-12.8,NA,2026-02-01,Violent
9,Rape (FBI/UCR Definition),1,0,NA,2,0,NA,2,0,NA,-33.3,NA,NA,2026-02-01,Violent
9,Other Sex Crimes,0,0,NA,0,6,-100,1,6,-83.3,-80,NA,NA,2026-02-01,Other/Mixed Category
9,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
9,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-02-01,Other/Mixed Category
10,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-02-01,Violent
10,Rape,0,0,NA,1,1,0,1,1,0,-50,NA,-66.7,2026-02-01,Violent
10,Robbery,2,0,NA,6,7,-14.3,6,8,-25,-45.5,-33.3,-88.7,2026-02-01,Property
10,Felony Assault,1,3,-66.7,7,11,-36.4,8,13,-38.5,166.7,-38.5,-65.2,2026-02-01,Violent
10,Burglary,2,2,0,4,6,-33.3,4,7,-42.9,-63.6,-66.7,-87.1,2026-02-01,Property
10,Grand Larceny,10,15,-33.3,37,46,-19.6,43,52,-17.3,-8.5,-27.1,-34.8,2026-02-01,Property
10,Motor Vehicle Theft,0,0,NA,1,2,-50,1,2,-50,-87.5,0,-97.7,2026-02-01,Property
10,Total Major Felonies,15,20,-25,56,73,-23.3,63,83,-24.1,-23.2,-33,-71.4,2026-02-01,Combined Total
10,Transit System Crimes,0,0,NA,1,3,-66.7,1,3,-66.7,0,0,NA,2026-02-01,Other/Mixed Category
10,Housing System Crimes,0,0,NA,3,5,-40,4,5,-20,33.3,100,NA,2026-02-01,Other/Mixed Category
10,Petty Theft,22,25,-12,64,67,-4.5,73,73,0,32.7,5.8,NA,2026-02-01,Property
10,Retail Theft,17,10,70,42,28,50,49,32,53.1,104.2,NA,NA,2026-02-01,Other/Mixed Category
10,Misdemeanor Assault,5,3,66.7,27,16,68.8,31,19,63.2,-8.8,3.3,NA,2026-02-01,Violent
10,Rape (FBI/UCR Definition),0,0,NA,1,1,0,1,1,0,-50,NA,NA,2026-02-01,Violent
