precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-11-16,Violent
1,Rape,0,1,-100,1,1,0,16,14,14.3,0,300,45.5,2025-11-16,Violent
1,Robbery,5,4,25,11,14,-21.4,139,130,6.9,15.8,75.9,-81.8,2025-11-16,Property
1,Felony Assault,0,3,-100,11,10,10,139,176,-21,11.2,124.2,-14.2,2025-11-16,Violent
1,Burglary,6,5,20,16,12,33.3,172,181,-5,-2.3,12.4,-77.7,2025-11-16,Property
1,Grand Larceny,19,34,-44.1,103,112,-8,1068,1039,2.8,-8.2,12.1,-69.1,2025-11-16,Property
1,Motor Vehicle Theft,1,0,NA,2,4,-50,32,41,-22,-51.5,-8.6,-96,2025-11-16,Property
1,Total Major Felonies,31,47,-34,144,153,-5.9,1566,1584,-1.1,-6,21.6,-73.8,2025-11-16,Combined Total
1,Transit System Crimes,1,0,NA,7,8,-12.5,86,87,-1.1,-11.3,50.9,NA,2025-11-16,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-11-16,Other/Mixed Category
1,Petty Theft,78,83,-6,281,282,-0.4,3094,3398,-8.9,-15.1,106.1,NA,2025-11-16,Property
1,Retail Theft,71,86,-17.4,256,274,-6.6,2997,3290,-8.9,-18.4,NA,NA,2025-11-16,Other/Mixed Category
1,Misdemeanor Assault,10,9,11.1,45,43,4.7,401,402,-0.2,9.9,77.4,NA,2025-11-16,Violent
1,Rape (FBI/UCR Definition),0,1,-100,1,1,0,19,18,5.6,0,NA,NA,2025-11-16,Violent
1,Other Sex Crimes,3,0,NA,8,5,60,94,91,3.3,6.8,NA,NA,2025-11-16,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-11-16,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-11-16,Other/Mixed Category
5,Murder,0,0,NA,0,1,-100,3,3,0,-40,200,-57.1,2025-11-16,Violent
5,Rape,0,0,NA,1,3,-66.7,17,17,0,240,70,70,2025-11-16,Violent
5,Robbery,5,5,0,10,19,-47.4,129,147,-12.2,24,37.2,-82.2,2025-11-16,Property
5,Felony Assault,1,10,-90,30,27,11.1,260,216,20.4,49.4,116.7,-1.9,2025-11-16,Violent
5,Burglary,7,8,-12.5,11,22,-50,113,140,-19.3,-26.1,0.9,-83.3,2025-11-16,Property
5,Grand Larceny,18,13,38.5,77,61,26.2,630,680,-7.4,-2,22.8,-55.3,2025-11-16,Property
5,Motor Vehicle Theft,2,0,NA,2,3,-33.3,20,24,-16.7,-44.4,53.8,-93.2,2025-11-16,Property
5,Total Major Felonies,33,36,-8.3,131,136,-3.7,1172,1227,-4.5,4.6,35.8,-65.4,2025-11-16,Combined Total
5,Transit System Crimes,3,1,200,7,5,40,57,56,1.8,42.5,3.6,NA,2025-11-16,Other/Mixed Category
5,Housing System Crimes,0,1,-100,2,2,0,55,39,41,66.7,52.8,NA,2025-11-16,Other/Mixed Category
5,Petty Theft,19,22,-13.6,85,141,-39.7,1145,1326,-13.7,21.8,7.5,NA,2025-11-16,Property
5,Retail Theft,15,19,-21.1,79,128,-38.3,862,1180,-26.9,53.4,NA,NA,2025-11-16,Other/Mixed Category
5,Misdemeanor Assault,11,5,120,36,27,33.3,387,396,-2.3,14.8,54.2,NA,2025-11-16,Violent
