precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-03-29,Violent
1,Rape,0,0,NA,0,2,-100,0,7,-100,-100,NA,-100,2026-03-29,Violent
1,Robbery,1,5,-80,4,10,-60,24,31,-22.6,-22.6,100,-89.8,2026-03-29,Property
1,Felony Assault,1,3,-66.7,9,12,-25,52,29,79.3,26.8,333.3,15.6,2026-03-29,Violent
1,Burglary,3,0,NA,16,12,33.3,41,38,7.9,-30.5,-16.3,-80.8,2026-03-29,Property
1,Grand Larceny,22,26,-15.4,104,109,-4.6,282,310,-9,9.3,9.7,-65.3,2026-03-29,Property
1,Motor Vehicle Theft,2,3,-33.3,5,4,25,11,8,37.5,37.5,175,-94.7,2026-03-29,Property
1,Total Major Felonies,29,37,-21.6,138,149,-7.4,410,423,-3.1,1.7,22.8,-73.1,2026-03-29,Combined Total
1,Transit System Crimes,1,4,-75,5,15,-66.7,9,29,-69,-50,-52.6,NA,2026-03-29,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-29,Other/Mixed Category
1,Petty Theft,51,69,-26.1,178,272,-34.6,597,861,-30.7,-39.6,63.6,NA,2026-03-29,Property
1,Retail Theft,45,72,-37.5,158,267,-40.8,578,859,-32.7,-41.3,NA,NA,2026-03-29,Other/Mixed Category
1,Misdemeanor Assault,8,15,-46.7,36,49,-26.5,93,116,-19.8,-7.9,57.6,NA,2026-03-29,Violent
1,Rape (FBI/UCR Definition),0,0,NA,0,3,-100,0,9,-100,-100,NA,NA,2026-03-29,Violent
1,Other Sex Crimes,1,3,-66.7,5,10,-50,15,18,-16.7,-40,NA,NA,2026-03-29,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-29,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-29,Other/Mixed Category
5,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-29,Violent
5,Rape,0,0,NA,3,1,200,5,4,25,400,400,150,2026-03-29,Violent
5,Robbery,5,1,400,10,9,11.1,36,30,20,63.6,71.4,-76.8,2026-03-29,Property
5,Felony Assault,3,3,0,21,21,0,55,40,37.5,0,57.1,-3.5,2026-03-29,Violent
5,Burglary,3,0,NA,16,6,166.7,49,22,122.7,11.4,22.5,-74.6,2026-03-29,Property
5,Grand Larceny,19,12,58.3,53,42,26.2,166,163,1.8,-8.8,31.7,-49.7,2026-03-29,Property
5,Motor Vehicle Theft,0,0,NA,0,0,NA,1,5,-80,-88.9,-66.7,-98.9,2026-03-29,Property
5,Total Major Felonies,30,16,87.5,103,79,30.4,312,264,18.2,-0.3,38.1,-62.2,2026-03-29,Combined Total
5,Transit System Crimes,3,0,NA,7,4,75,21,16,31.2,90.9,110,NA,2026-03-29,Other/Mixed Category
5,Housing System Crimes,1,0,NA,8,5,60,16,14,14.3,23.1,77.8,NA,2026-03-29,Other/Mixed Category
5,Petty Theft,24,23,4.3,84,66,27.3,262,284,-7.7,-16.6,14.9,NA,2026-03-29,Property
5,Retail Theft,13,11,18.2,49,41,19.5,177,209,-15.3,-33,NA,NA,2026-03-29,Other/Mixed Category
5,Misdemeanor Assault,6,16,-62.5,27,45,-40,88,102,-13.7,-6.4,39.7,NA,2026-03-29,Violent
5,Rape (FBI/UCR Definition),0,0,NA,3,1,200,9,4,125,125,NA,NA,2026-03-29,Violent
5,Other Sex Crimes,3,2,50,9,5,80,23,12,91.7,15,NA,NA,2026-03-29,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-29,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-03-29,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-03-29,Violent
6,Rape,1,1,0,2,2,0,2,3,-33.3,100,0,-33.3,2026-03-29,Violent
6,Robbery,0,1,-100,2,4,-50,15,19,-21.1,-58.3,-59.5,-92.7,2026-03-29,Property
6,Felony Assault,1,2,-50,5,8,-37.5,26,23,13,13,23.8,-43.5,2026-03-29,Violent
6,Burglary,4,2,100,18,12,50,60,39,53.8,5.3,5.3,-65.7,2026-03-29,Property
6,Grand Larceny,14,18,-22.2,44,74,-40.5,167,219,-23.7,-29.2,-27.1,-68.1,2026-03-29,Property
6,Motor Vehicle Theft,0,1,-100,2,2,0,7,4,75,-41.7,16.7,-96.4,2026-03-29,Property
6,Total Major Felonies,20,25,-20,73,102,-28.4,277,307,-9.8,-24.1,-21.3,-75.9,2026-03-29,Combined Total
6,Transit System Crimes,1,2,-50,2,5,-60,12,17,-29.4,0,-40,NA,2026-03-29,Other/Mixed Category
