precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-10-26,Violent
1,Rape,0,0,NA,1,1,0,15,13,15.4,0,400,36.4,2025-10-26,Violent
1,Robbery,0,1,-100,10,15,-33.3,128,117,9.4,15.3,80.3,-81.9,2025-10-26,Property
1,Felony Assault,2,4,-50,9,16,-43.8,129,170,-24.1,11.2,130.4,-15.1,2025-10-26,Violent
1,Burglary,6,4,50,23,8,187.5,162,173,-6.4,1.2,11,-77.4,2025-10-26,Property
1,Grand Larceny,30,28,7.1,109,100,9,993,955,4,-5.6,11.2,-69.5,2025-10-26,Property
1,Motor Vehicle Theft,1,0,NA,3,1,200,31,37,-16.2,-50.8,-6.1,-95.9,2025-10-26,Property
1,Total Major Felonies,39,37,5.4,155,141,9.9,1458,1468,-0.7,-3.9,21.1,-73.9,2025-10-26,Combined Total
1,Transit System Crimes,0,3,-100,6,7,-14.3,79,82,-3.7,-9.2,51.9,NA,2025-10-26,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-10-26,Other/Mixed Category
1,Petty Theft,73,72,1.4,322,308,4.5,2887,3188,-9.4,-12.6,104,NA,2025-10-26,Property
1,Retail Theft,73,58,25.9,315,277,13.7,2814,3074,-8.5,-15.3,NA,NA,2025-10-26,Other/Mixed Category
1,Misdemeanor Assault,12,15,-20,45,34,32.4,369,374,-1.3,10.1,80.9,NA,2025-10-26,Violent
1,Rape (FBI/UCR Definition),0,0,NA,1,1,0,18,17,5.9,0,NA,NA,2025-10-26,Violent
1,Other Sex Crimes,0,1,-100,8,6,33.3,86,87,-1.1,7.5,NA,NA,2025-10-26,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-26,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-26,Other/Mixed Category
5,Murder,0,0,NA,1,1,0,3,2,50,-25,200,-50,2025-10-26,Violent
5,Rape,1,2,-50,2,3,-33.3,17,16,6.2,240,88.9,112.5,2025-10-26,Violent
5,Robbery,1,5,-80,7,18,-61.1,119,133,-10.5,22.7,41.7,-82.4,2025-10-26,Property
5,Felony Assault,9,10,-10,28,25,12,238,199,19.6,49.7,116.4,1.7,2025-10-26,Violent
5,Burglary,3,5,-40,13,16,-18.8,105,123,-14.6,-28.6,1,-83.2,2025-10-26,Property
5,Grand Larceny,21,20,5,60,64,-6.2,572,639,-10.5,-4.8,22.2,-57.4,2025-10-26,Property
5,Motor Vehicle Theft,0,1,-100,1,1,0,18,22,-18.2,-47.1,50,-93.4,2025-10-26,Property
5,Total Major Felonies,35,43,-18.6,112,128,-12.5,1072,1134,-5.5,2.4,36,-66.1,2025-10-26,Combined Total
5,Transit System Crimes,2,0,NA,4,2,100,51,51,0,59.4,2,NA,2025-10-26,Other/Mixed Category
5,Housing System Crimes,1,1,0,8,5,60,54,38,42.1,80,74.2,NA,2025-10-26,Other/Mixed Category
5,Petty Theft,22,45,-51.1,93,136,-31.6,1083,1230,-12,22.5,10.5,NA,2025-10-26,Property
5,Retail Theft,23,40,-42.5,72,125,-42.4,805,1092,-26.3,48.3,NA,NA,2025-10-26,Other/Mixed Category
5,Misdemeanor Assault,8,11,-27.3,23,36,-36.1,360,380,-5.3,16.1,54.5,NA,2025-10-26,Violent
