precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-04,Violent
1,Rape,0,2,-100,3,2,50,0,2,-100,-100,NA,NA,2026-01-04,Violent
1,Robbery,1,1,0,8,14,-42.9,1,1,0,NA,NA,-90,2026-01-04,Property
1,Felony Assault,7,1,600,16,9,77.8,6,0,NA,500,NA,100,2026-01-04,Violent
1,Burglary,4,0,NA,20,10,100,1,0,NA,-75,-80,-91.7,2026-01-04,Property
1,Grand Larceny,19,15,26.7,82,103,-20.4,8,11,-27.3,-42.9,14.3,-73.3,2026-01-04,Property
1,Motor Vehicle Theft,1,0,NA,4,1,300,1,0,NA,0,NA,-88.9,2026-01-04,Property
1,Total Major Felonies,32,19,68.4,133,139,-4.3,17,14,21.4,-19,41.7,-73.4,2026-01-04,Combined Total
1,Transit System Crimes,2,1,100,9,8,12.5,1,1,0,0,NA,NA,2026-01-04,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-04,Other/Mixed Category
1,Petty Theft,46,81,-43.2,250,283,-11.7,16,31,-48.4,-65.2,0,NA,2026-01-04,Property
1,Retail Theft,46,75,-38.7,225,283,-20.5,16,30,-46.7,-67.3,NA,NA,2026-01-04,Other/Mixed Category
1,Misdemeanor Assault,8,6,33.3,26,32,-18.8,4,1,300,-33.3,100,NA,2026-01-04,Violent
1,Rape (FBI/UCR Definition),0,2,-100,3,2,50,0,2,-100,-100,NA,NA,2026-01-04,Violent
1,Other Sex Crimes,2,1,100,5,3,66.7,2,0,NA,NA,NA,NA,2026-01-04,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-04,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-01-04,Other/Mixed Category
5,Murder,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,2026-01-04,Violent
5,Rape,2,2,0,3,3,0,0,1,-100,NA,NA,NA,2026-01-04,Violent
