precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-10-19,Violent
1,Rape,0,0,NA,1,1,0,15,13,15.4,7.1,400,36.4,2025-10-19,Violent
1,Robbery,2,4,-50,12,19,-36.8,128,116,10.3,19.6,85.5,-81.4,2025-10-19,Property
1,Felony Assault,3,1,200,9,12,-25,127,166,-23.5,11.4,126.8,-14.8,2025-10-19,Violent
1,Burglary,7,1,600,17,6,183.3,155,169,-8.3,0,8.4,-77.4,2025-10-19,Property
1,Grand Larceny,42,20,110,107,105,1.9,962,927,3.8,-6.1,10.2,-69.5,2025-10-19,Property
1,Motor Vehicle Theft,0,0,NA,4,5,-20,31,37,-16.2,-50,-6.1,-95.8,2025-10-19,Property
1,Total Major Felonies,54,26,107.7,150,148,1.4,1418,1431,-0.9,-3.9,20.3,-73.9,2025-10-19,Combined Total
1,Transit System Crimes,1,1,0,8,5,60,79,79,0,-4.8,54.9,NA,2025-10-19,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-10-19,Other/Mixed Category
1,Petty Theft,83,75,10.7,309,312,-1,2814,3116,-9.7,-12.1,101.9,NA,2025-10-19,Property
1,Retail Theft,80,72,11.1,298,297,0.3,2741,3016,-9.1,-14.8,NA,NA,2025-10-19,Other/Mixed Category
1,Misdemeanor Assault,13,5,160,41,26,57.7,357,359,-0.6,11.6,81.2,NA,2025-10-19,Violent
1,Rape (FBI/UCR Definition),0,0,NA,1,1,0,18,17,5.9,5.9,NA,NA,2025-10-19,Violent
1,Other Sex Crimes,2,0,NA,11,6,83.3,86,86,0,7.5,NA,NA,2025-10-19,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-19,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-10-19,Other/Mixed Category
5,Murder,0,0,NA,1,1,0,3,2,50,-25,200,-50,2025-10-19,Violent
5,Rape,0,0,NA,1,2,-50,16,14,14.3,220,77.8,100,2025-10-19,Violent
5,Robbery,1,4,-75,11,16,-31.2,118,128,-7.8,25.5,42.2,-82,2025-10-19,Property
5,Felony Assault,10,7,42.9,28,24,16.7,229,189,21.2,45.9,114,0.4,2025-10-19,Violent
5,Burglary,4,4,0,10,17,-41.2,102,118,-13.6,-27.7,1,-83.3,2025-10-19,Property
5,Grand Larceny,17,17,0,51,64,-20.3,551,619,-11,-5.3,22.2,-57.9,2025-10-19,Property
5,Motor Vehicle Theft,0,0,NA,3,0,NA,18,21,-14.3,-47.1,50,-93.3,2025-10-19,Property
5,Total Major Felonies,32,32,0,105,124,-15.3,1037,1091,-4.9,2,35.7,-66.4,2025-10-19,Combined Total
5,Transit System Crimes,2,2,0,2,3,-33.3,49,51,-3.9,58.1,4.3,NA,2025-10-19,Other/Mixed Category
5,Housing System Crimes,2,3,-33.3,7,4,75,53,37,43.2,76.7,82.8,NA,2025-10-19,Other/Mixed Category
5,Petty Theft,21,24,-12.5,101,143,-29.4,1061,1185,-10.5,22.9,12.2,NA,2025-10-19,Property
5,Retail Theft,16,21,-23.8,71,140,-49.3,783,1052,-25.6,45.3,NA,NA,2025-10-19,Other/Mixed Category
5,Misdemeanor Assault,2,6,-66.7,24,32,-25,352,369,-4.6,15.8,55.8,NA,2025-10-19,Violent
5,Rape (FBI/UCR Definition),0,0,NA,1,3,-66.7,20,23,-13,81.8,NA,NA,2025-10-19,Violent
5,Other Sex Crimes,2,0,NA,7,5,40,67,67,0,34,NA,NA,2025-10-19,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,2,-100,1,5,-80,-85.7,0,-94.4,2025-10-19,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,1,-100,1,3,-66.7,-85.7,0,-94.1,2025-10-19,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,1,0,NA,0,NA,0,2025-10-19,Violent
6,Rape,0,1,-100,1,1,0,7,6,16.7,0,-36.4,-36.4,2025-10-19,Violent
6,Robbery,6,1,500,15,16,-6.2,104,142,-26.8,-30.2,-8,-85,2025-10-19,Property
6,Felony Assault,1,4,-75,12,17,-29.4,130,144,-9.7,-22.6,73.3,-47.6,2025-10-19,Violent
6,Burglary,1,3,-66.7,11,18,-38.9,135,204,-33.8,-41.6,-7.5,-79.9,2025-10-19,Property
6,Grand Larceny,10,32,-68.8,81,113,-28.3,823,929,-11.4,-19.7,-2.5,-59.5,2025-10-19,Property
6,Motor Vehicle Theft,1,0,NA,3,1,200,21,30,-30,-48.8,-40,-96.5,2025-10-19,Property
6,Total Major Felonies,19,41,-53.7,123,166,-25.9,1221,1455,-16.1,-24.7,-0.2,-71.3,2025-10-19,Combined Total
6,Transit System Crimes,2,1,100,3,3,0,38,33,15.2,11.8,-5,NA,2025-10-19,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-10-19,Other/Mixed Category
6,Petty Theft,44,32,37.5,153,134,14.2,1247,1485,-16,-25.9,2.9,NA,2025-10-19,Property
6,Retail Theft,29,24,20.8,123,103,19.4,946,1169,-19.1,-26.4,NA,NA,2025-10-19,Other/Mixed Category
6,Misdemeanor Assault,9,12,-25,30,36,-16.7,294,308,-4.5,-15,44.8,NA,2025-10-19,Violent
6,Rape (FBI/UCR Definition),0,2,-100,1,2,-50,10,11,-9.1,-16.7,NA,NA,2025-10-19,Violent
6,Other Sex Crimes,4,0,NA,9,1,800,66,53,24.5,26.9,NA,NA,2025-10-19,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,4,1,300,NA,300,-42.9,2025-10-19,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,3,1,200,NA,200,-57.1,2025-10-19,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,2,0,NA,0,100,-75,2025-10-19,Violent
7,Rape,0,0,NA,1,0,NA,10,9,11.1,25,42.9,-37.5,2025-10-19,Violent
7,Robbery,0,1,-100,7,8,-12.5,99,86,15.1,-7.5,-13.2,-84.7,2025-10-19,Property
7,Felony Assault,2,6,-66.7,10,22,-54.5,172,192,-10.4,-4.4,57.8,-6.5,2025-10-19,Violent
7,Burglary,2,1,100,11,3,266.7,80,92,-13,-43.7,5.3,-74.4,2025-10-19,Property
7,Grand Larceny,10,12,-16.7,40,51,-21.6,354,417,-15.1,-25.5,62.4,-4.6,2025-10-19,Property
7,Motor Vehicle Theft,2,2,0,3,6,-50,27,47,-42.6,-44.9,-37.2,-91.3,2025-10-19,Property
7,Total Major Felonies,16,22,-27.3,72,90,-20,744,843,-11.7,-22.7,31,-59.8,2025-10-19,Combined Total
7,Transit System Crimes,1,0,NA,2,1,100,22,18,22.2,46.7,57.1,NA,2025-10-19,Other/Mixed Category
7,Housing System Crimes,5,5,0,13,18,-27.8,141,175,-19.4,6.8,27,NA,2025-10-19,Other/Mixed Category
7,Petty Theft,16,19,-15.8,108,122,-11.5,1051,1121,-6.2,4.7,73.1,NA,2025-10-19,Property
7,Retail Theft,8,11,-27.3,60,78,-23.1,614,751,-18.2,9.6,NA,NA,2025-10-19,Other/Mixed Category
7,Misdemeanor Assault,7,6,16.7,32,43,-25.6,331,349,-5.2,-9.3,26.3,NA,2025-10-19,Violent
7,Rape (FBI/UCR Definition),0,0,NA,1,0,NA,12,16,-25,-29.4,NA,NA,2025-10-19,Violent
7,Other Sex Crimes,0,0,NA,4,4,0,39,33,18.2,-2.5,NA,NA,2025-10-19,Other/Mixed Category
7,Shooting Victims,0,0,NA,0,2,-100,8,6,33.3,-11.1,100,-42.9,2025-10-19,Other/Mixed Category
7,Shooting Incidents,0,0,NA,0,2,-100,5,6,-16.7,-37.5,66.7,-58.3,2025-10-19,Other/Mixed Category
9,Murder,0,0,NA,0,0,NA,1,2,-50,0,-66.7,-92.3,2025-10-19,Violent
9,Rape,1,0,NA,1,1,0,14,15,-6.7,-17.6,27.3,-56.2,2025-10-19,Violent
9,Robbery,1,3,-66.7,4,10,-60,94,105,-10.5,-39.7,-40.1,-87.8,2025-10-19,Property
9,Felony Assault,3,4,-25,9,18,-50,155,165,-6.1,-15.8,23,-66.6,2025-10-19,Violent
9,Burglary,3,5,-40,10,10,0,129,129,0,-39.2,-27.9,-82.6,2025-10-19,Property
9,Grand Larceny,16,18,-11.1,63,73,-13.7,639,609,4.9,-21.5,4.1,-50.5,2025-10-19,Property
