precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-04-26,Violent
1,Rape,0,0,NA,1,2,-50,1,9,-88.9,-83.3,NA,-66.7,2026-04-26,Violent
1,Robbery,3,5,-40,15,18,-16.7,40,49,-18.4,2.6,90.5,-86,2026-04-26,Property
1,Felony Assault,1,1,0,11,16,-31.2,65,45,44.4,30,282.4,16.1,2026-04-26,Violent
1,Burglary,4,4,0,14,22,-36.4,58,60,-3.3,-18.3,-7.9,-79.1,2026-04-26,Property
1,Grand Larceny,22,19,15.8,98,83,18.1,378,393,-3.8,14.5,9.9,-65.1,2026-04-26,Property
1,Motor Vehicle Theft,1,1,0,7,5,40,18,13,38.5,80,200,-93.2,2026-04-26,Property
1,Total Major Felonies,31,30,3.3,146,146,0,560,569,-1.6,10.5,24.2,-71.7,2026-04-26,Combined Total
1,Transit System Crimes,2,2,0,7,11,-36.4,16,40,-60,-30.4,-30.4,NA,2026-04-26,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
1,Petty Theft,67,71,-5.6,236,251,-6,831,1112,-25.3,-36.8,62.6,NA,2026-04-26,Property
1,Retail Theft,58,70,-17.1,214,231,-7.4,790,1090,-27.5,-39.7,NA,NA,2026-04-26,Other/Mixed Category
1,Misdemeanor Assault,5,8,-37.5,32,36,-11.1,124,152,-18.4,-13.9,65.3,NA,2026-04-26,Violent
1,Rape (FBI/UCR Definition),0,0,NA,2,3,-33.3,2,12,-83.3,-71.4,NA,NA,2026-04-26,Violent
1,Other Sex Crimes,1,6,-83.3,8,15,-46.7,23,33,-30.3,-25.8,NA,NA,2026-04-26,Other/Mixed Category
1,Shooting Victims,0,0,NA,1,0,NA,1,0,NA,NA,NA,-75,2026-04-26,Other/Mixed Category
1,Shooting Incidents,0,0,NA,1,0,NA,1,0,NA,NA,NA,-75,2026-04-26,Other/Mixed Category
5,Murder,0,1,-100,0,1,-100,0,1,-100,NA,NA,-100,2026-04-26,Violent
5,Rape,0,1,-100,1,2,-50,5,6,-16.7,150,66.7,25,2026-04-26,Violent
5,Robbery,4,4,0,13,20,-35,49,50,-2,44.1,81.5,-77.5,2026-04-26,Property
5,Felony Assault,7,5,40,22,21,4.8,78,61,27.9,20,59.2,6.8,2026-04-26,Violent
5,Burglary,1,1,0,9,13,-30.8,59,35,68.6,5.4,22.9,-76.2,2026-04-26,Property
5,Grand Larceny,14,12,16.7,49,39,25.6,211,202,4.5,-5.8,31.9,-53.1,2026-04-26,Property
5,Motor Vehicle Theft,0,0,NA,2,0,NA,3,5,-40,-70,-25,-97.3,2026-04-26,Property
5,Total Major Felonies,26,24,8.3,96,96,0,405,360,12.5,3.6,39.2,-63.3,2026-04-26,Combined Total
5,Transit System Crimes,4,1,300,7,2,250,26,18,44.4,85.7,116.7,NA,2026-04-26,Other/Mixed Category
5,Housing System Crimes,1,0,NA,2,2,0,16,16,0,-5.9,33.3,NA,2026-04-26,Other/Mixed Category
5,Petty Theft,19,16,18.8,72,86,-16.3,334,370,-9.7,-12.6,0.3,NA,2026-04-26,Property
5,Retail Theft,11,17,-35.3,41,70,-41.4,218,279,-21.9,-30.4,NA,NA,2026-04-26,Other/Mixed Category
5,Misdemeanor Assault,6,11,-45.5,34,37,-8.1,120,139,-13.7,-10.4,50,NA,2026-04-26,Violent
5,Rape (FBI/UCR Definition),0,1,-100,2,2,0,10,6,66.7,25,NA,NA,2026-04-26,Violent
5,Other Sex Crimes,2,1,100,11,8,37.5,34,20,70,36,NA,NA,2026-04-26,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-04-26,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-04-26,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Violent
6,Rape,0,1,-100,1,2,-50,4,5,-20,300,100,-20,2026-04-26,Violent
6,Robbery,0,3,-100,4,11,-63.6,20,30,-33.3,-60.8,-53.5,-92.6,2026-04-26,Property
6,Felony Assault,3,2,50,12,10,20,38,33,15.2,18.8,31,-46.5,2026-04-26,Violent
6,Burglary,5,3,66.7,13,13,0,73,52,40.4,-3.9,7.4,-69.5,2026-04-26,Property
6,Grand Larceny,15,17,-11.8,69,62,11.3,237,281,-15.7,-22,-21.3,-65.9,2026-04-26,Property
6,Motor Vehicle Theft,1,1,0,3,1,200,10,5,100,-33.3,-9.1,-96,2026-04-26,Property
6,Total Major Felonies,24,27,-11.1,102,99,3,382,406,-5.9,-20.3,-15.9,-75,2026-04-26,Combined Total
6,Transit System Crimes,0,1,-100,1,5,-80,13,22,-40.9,-18.8,-40.9,NA,2026-04-26,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
6,Petty Theft,26,30,-13.3,110,101,8.9,404,455,-11.2,-25.2,-11.4,NA,2026-04-26,Property
6,Retail Theft,16,14,14.3,66,62,6.5,253,329,-23.1,-43.9,NA,NA,2026-04-26,Other/Mixed Category
6,Misdemeanor Assault,4,13,-69.2,31,29,6.9,97,107,-9.3,-17.1,29.3,NA,2026-04-26,Violent
6,Rape (FBI/UCR Definition),0,1,-100,1,2,-50,6,6,0,200,NA,NA,2026-04-26,Violent
6,Other Sex Crimes,1,3,-66.7,3,6,-50,11,26,-57.7,-45,NA,NA,2026-04-26,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-04-26,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,-100,2026-04-26,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2026-04-26,Violent
7,Rape,0,1,-100,0,2,-100,1,3,-66.7,-75,-50,-50,2026-04-26,Violent
7,Robbery,1,3,-66.7,2,13,-84.6,17,43,-60.5,-51.4,-58.5,-93,2026-04-26,Property
7,Felony Assault,9,5,80,19,22,-13.6,68,71,-4.2,-16,54.5,15.3,2026-04-26,Violent
7,Burglary,0,0,NA,9,4,125,42,35,20,-2.3,147.1,-60,2026-04-26,Property
7,Grand Larceny,7,7,0,39,24,62.5,149,112,33,20.2,119.1,12,2026-04-26,Property
7,Motor Vehicle Theft,0,1,-100,2,2,0,4,4,0,-78.9,-81,-96.7,2026-04-26,Property
7,Total Major Felonies,17,17,0,71,67,6,281,270,4.1,-8.2,44.8,-57.9,2026-04-26,Combined Total
7,Transit System Crimes,1,0,NA,2,4,-50,10,10,0,100,233.3,NA,2026-04-26,Other/Mixed Category
7,Housing System Crimes,8,4,100,15,14,7.1,67,53,26.4,-1.5,48.9,NA,2026-04-26,Other/Mixed Category
7,Petty Theft,24,20,20,94,75,25.3,351,325,8,-7.4,72.9,NA,2026-04-26,Property
7,Retail Theft,15,18,-16.7,57,42,35.7,199,190,4.7,-17.8,NA,NA,2026-04-26,Other/Mixed Category
7,Misdemeanor Assault,13,6,116.7,46,41,12.2,137,127,7.9,-8.1,41.2,NA,2026-04-26,Violent
7,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,2,3,-33.3,-75,NA,NA,2026-04-26,Violent
7,Other Sex Crimes,0,2,-100,4,4,0,12,17,-29.4,9.1,NA,NA,2026-04-26,Other/Mixed Category
7,Shooting Victims,0,0,NA,1,0,NA,1,1,0,0,-66.7,-85.7,2026-04-26,Other/Mixed Category
7,Shooting Incidents,0,0,NA,1,0,NA,1,1,0,0,-50,-83.3,2026-04-26,Other/Mixed Category
9,Murder,1,0,NA,1,0,NA,1,1,0,NA,-50,-75,2026-04-26,Violent
9,Rape,0,0,NA,1,1,0,4,1,300,-42.9,33.3,-71.4,2026-04-26,Violent
9,Robbery,1,1,0,3,12,-75,19,35,-45.7,-51.3,-57.8,-93,2026-04-26,Property
9,Felony Assault,3,7,-57.1,11,15,-26.7,58,64,-9.4,0,28.9,-64,2026-04-26,Violent
9,Burglary,2,4,-50,13,11,18.2,43,63,-31.7,-17.3,-48.8,-83.3,2026-04-26,Property
9,Grand Larceny,11,18,-38.9,53,68,-22.1,191,252,-24.2,-15.9,-23.6,-58.2,2026-04-26,Property
9,Motor Vehicle Theft,1,0,NA,2,2,0,6,12,-50,-40,-60,-96.2,2026-04-26,Property
9,Total Major Felonies,19,30,-36.7,84,109,-22.9,322,428,-24.8,-18.1,-27.5,-75.7,2026-04-26,Combined Total
9,Transit System Crimes,2,0,NA,2,0,NA,3,4,-25,-25,-25,NA,2026-04-26,Other/Mixed Category
9,Housing System Crimes,4,4,0,12,14,-14.3,40,44,-9.1,100,14.3,NA,2026-04-26,Other/Mixed Category
9,Petty Theft,32,26,23.1,123,160,-23.1,448,500,-10.4,5.4,-7.6,NA,2026-04-26,Property
9,Retail Theft,15,7,114.3,68,68,0,232,244,-4.9,0.4,NA,NA,2026-04-26,Other/Mixed Category
9,Misdemeanor Assault,10,10,0,31,34,-8.8,144,126,14.3,24.1,-0.7,NA,2026-04-26,Violent
9,Rape (FBI/UCR Definition),0,0,NA,1,1,0,4,2,100,-50,NA,NA,2026-04-26,Violent
9,Other Sex Crimes,0,0,NA,4,1,300,15,14,7.1,-25,NA,NA,2026-04-26,Other/Mixed Category
9,Shooting Victims,2,0,NA,2,0,NA,2,1,100,0,100,-84.6,2026-04-26,Other/Mixed Category
9,Shooting Incidents,1,0,NA,1,0,NA,1,1,0,0,0,-88.9,2026-04-26,Other/Mixed Category
10,Murder,0,0,NA,0,0,NA,0,0,NA,NA,-100,-100,2026-04-26,Violent
10,Rape,0,1,-100,0,2,-100,5,8,-37.5,25,150,-37.5,2026-04-26,Violent
10,Robbery,2,2,0,4,7,-42.9,19,33,-42.4,-45.7,-17.4,-90.2,2026-04-26,Property
10,Felony Assault,2,0,NA,10,10,0,34,45,-24.4,0,-29.2,-54.7,2026-04-26,Violent
10,Burglary,1,3,-66.7,10,10,0,26,38,-31.6,-13.3,-21.2,-83.2,2026-04-26,Property
10,Grand Larceny,13,8,62.5,48,40,20,168,194,-13.4,-20.8,-10.2,-36.6,2026-04-26,Property
10,Motor Vehicle Theft,0,2,-100,1,2,-50,5,6,-16.7,-70.6,-68.8,-97.3,2026-04-26,Property
10,Total Major Felonies,18,16,12.5,73,71,2.8,257,324,-20.7,-22.6,-17.1,-70.8,2026-04-26,Combined Total
10,Transit System Crimes,0,0,NA,2,1,100,8,10,-20,-33.3,166.7,NA,2026-04-26,Other/Mixed Category
10,Housing System Crimes,0,0,NA,2,1,100,13,17,-23.5,0,-23.5,NA,2026-04-26,Other/Mixed Category
10,Petty Theft,18,20,-10,81,81,0,285,267,6.7,50,13.5,NA,2026-04-26,Property
10,Retail Theft,8,11,-27.3,46,43,7,157,147,6.8,89.2,NA,NA,2026-04-26,Other/Mixed Category
10,Misdemeanor Assault,6,9,-33.3,30,23,30.4,111,81,37,7.8,-0.9,NA,2026-04-26,Violent
10,Rape (FBI/UCR Definition),0,1,-100,0,2,-100,6,8,-25,-33.3,NA,NA,2026-04-26,Violent
10,Other Sex Crimes,1,1,0,5,3,66.7,17,14,21.4,-10.5,NA,NA,2026-04-26,Other/Mixed Category
10,Shooting Victims,0,0,NA,0,0,NA,0,1,-100,-100,-100,-100,2026-04-26,Other/Mixed Category
10,Shooting Incidents,0,0,NA,0,0,NA,0,1,-100,-100,-100,-100,2026-04-26,Other/Mixed Category
13,Murder,0,0,NA,0,0,NA,0,0,NA,-100,NA,-100,2026-04-26,Violent
13,Rape,1,0,NA,2,1,100,9,6,50,350,80,125,2026-04-26,Violent
13,Robbery,3,4,-25,7,12,-41.7,36,47,-23.4,-14.3,-32.1,-88.3,2026-04-26,Property
13,Felony Assault,5,6,-16.7,22,25,-12,80,78,2.6,29,128.6,-1.2,2026-04-26,Violent
13,Burglary,6,5,20,21,20,5,117,129,-9.3,85.7,19.4,-77.4,2026-04-26,Property
13,Grand Larceny,20,22,-9.1,77,82,-6.1,349,330,5.8,12.6,-22.3,-57.4,2026-04-26,Property
13,Motor Vehicle Theft,0,0,NA,1,5,-80,7,10,-30,-30,-22.2,-98.2,2026-04-26,Property
13,Total Major Felonies,35,37,-5.4,130,145,-10.3,598,600,-0.3,22,-7.9,-72,2026-04-26,Combined Total
13,Transit System Crimes,0,0,NA,5,4,25,30,28,7.1,42.9,20,NA,2026-04-26,Other/Mixed Category
13,Housing System Crimes,1,0,NA,2,0,NA,9,8,12.5,200,50,NA,2026-04-26,Other/Mixed Category
13,Petty Theft,47,44,6.8,172,181,-5,915,824,11,-8.2,67,NA,2026-04-26,Property
13,Retail Theft,38,41,-7.3,138,150,-8,786,664,18.4,-6.8,NA,NA,2026-04-26,Other/Mixed Category
13,Misdemeanor Assault,18,5,260,52,39,33.3,166,177,-6.2,-4.6,26.7,NA,2026-04-26,Violent
13,Rape (FBI/UCR Definition),1,1,0,2,2,0,11,10,10,175,NA,NA,2026-04-26,Violent
13,Other Sex Crimes,5,2,150,9,9,0,39,34,14.7,0,NA,NA,2026-04-26,Other/Mixed Category
13,Shooting Victims,0,0,NA,1,0,NA,1,0,NA,0,NA,-66.7,2026-04-26,Other/Mixed Category
13,Shooting Incidents,0,0,NA,1,0,NA,1,0,NA,0,NA,-66.7,2026-04-26,Other/Mixed Category
14,Murder,0,0,NA,0,0,NA,2,0,NA,0,NA,-50,2026-04-26,Violent
14,Rape,2,1,100,5,3,66.7,9,16,-43.8,-25,800,28.6,2026-04-26,Violent
14,Robbery,1,6,-83.3,11,27,-59.3,71,105,-32.4,-37.7,39.2,-90.7,2026-04-26,Property
14,Felony Assault,10,14,-28.6,42,54,-22.2,163,185,-11.9,-5.8,154.7,-27.9,2026-04-26,Violent
14,Burglary,2,3,-33.3,21,32,-34.4,75,148,-49.3,-41.4,-29.2,-91.2,2026-04-26,Property
14,Grand Larceny,30,28,7.1,121,109,11,526,567,-7.2,-22.2,-26.4,-83,2026-04-26,Property
14,Motor Vehicle Theft,2,0,NA,5,2,150,9,8,12.5,-40,28.6,-92.7,2026-04-26,Property
14,Total Major Felonies,47,52,-9.6,205,227,-9.7,855,1029,-16.9,-23.7,-9.4,-83.1,2026-04-26,Combined Total
14,Transit System Crimes,2,4,-50,14,16,-12.5,59,73,-19.2,0,25.5,NA,2026-04-26,Other/Mixed Category
14,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
14,Petty Theft,71,79,-10.1,264,291,-9.3,1131,1271,-11,-14.9,-22.3,NA,2026-04-26,Property
14,Retail Theft,60,52,15.4,209,243,-14,936,1120,-16.4,-20.3,NA,NA,2026-04-26,Other/Mixed Category
14,Misdemeanor Assault,19,17,11.8,68,74,-8.1,327,335,-2.4,3.5,58.7,NA,2026-04-26,Violent
14,Rape (FBI/UCR Definition),2,1,100,6,3,100,10,17,-41.2,-33.3,NA,NA,2026-04-26,Violent
14,Other Sex Crimes,6,6,0,14,14,0,59,61,-3.3,-13.2,NA,NA,2026-04-26,Other/Mixed Category
14,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,-66.7,-75,-83.3,2026-04-26,Other/Mixed Category
14,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,-66.7,-66.7,-80,2026-04-26,Other/Mixed Category
17,Murder,0,0,NA,0,0,NA,0,0,NA,-100,NA,NA,2026-04-26,Violent
17,Rape,0,0,NA,1,0,NA,5,1,400,25,66.7,25,2026-04-26,Violent
17,Robbery,1,2,-50,3,6,-50,11,13,-15.4,-56,-47.6,-94,2026-04-26,Property
17,Felony Assault,1,1,0,7,5,40,33,18,83.3,-19.5,57.1,-37.7,2026-04-26,Violent
17,Burglary,2,4,-50,3,12,-75,15,41,-63.4,-59.5,-62.5,-95.9,2026-04-26,Property
17,Grand Larceny,8,12,-33.3,35,48,-27.1,158,161,-1.9,-16.4,-26.2,-74.1,2026-04-26,Property
17,Motor Vehicle Theft,0,2,-100,2,2,0,11,7,57.1,37.5,120,-94.7,2026-04-26,Property
17,Total Major Felonies,12,21,-42.9,51,73,-30.1,233,241,-3.3,-23.6,-23.4,-83.7,2026-04-26,Combined Total
17,Transit System Crimes,0,0,NA,1,0,NA,9,4,125,-55,-35.7,NA,2026-04-26,Other/Mixed Category
17,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
17,Petty Theft,15,24,-37.5,68,90,-24.4,220,320,-31.2,-28.6,8.9,NA,2026-04-26,Property
17,Retail Theft,11,17,-35.3,49,65,-24.6,164,237,-30.8,-36.9,NA,NA,2026-04-26,Other/Mixed Category
17,Misdemeanor Assault,6,0,NA,11,18,-38.9,54,53,1.9,-18.2,-23.9,NA,2026-04-26,Violent
17,Rape (FBI/UCR Definition),0,0,NA,1,0,NA,6,1,500,20,NA,NA,2026-04-26,Violent
17,Other Sex Crimes,0,1,-100,2,9,-77.8,12,14,-14.3,-33.3,NA,NA,2026-04-26,Other/Mixed Category
17,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
17,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2026-04-26,Other/Mixed Category
18,Murder,1,0,NA,1,0,NA,1,0,NA,0,-66.7,-83.3,2026-04-26,Violent
18,Rape,0,1,-100,1,4,-75,5,13,-61.5,66.7,-37.5,-58.3,2026-04-26,Violent
18,Robbery,3,7,-57.1,21,13,61.5,62,71,-12.7,0,63.2,-84.7,2026-04-26,Property
18,Felony Assault,5,7,-28.6,25,28,-10.7,106,103,2.9,32.5,165,-32.5,2026-04-26,Violent
18,Burglary,0,4,-100,8,13,-38.5,47,60,-21.7,-23,-21.7,-93.2,2026-04-26,Property
18,Grand Larceny,30,26,15.4,111,123,-9.8,518,569,-9,-8.2,6.6,-76.5,2026-04-26,Property
18,Motor Vehicle Theft,2,0,NA,3,3,0,11,19,-42.1,-8.3,-15.4,-93.3,2026-04-26,Property
18,Total Major Felonies,41,45,-8.9,170,184,-7.6,750,835,-10.2,-4.2,15.7,-79.4,2026-04-26,Combined Total
18,Transit System Crimes,2,1,100,5,5,0,21,25,-16,-25,5,NA,2026-04-26,Other/Mixed Category
18,Housing System Crimes,0,0,NA,1,1,0,1,2,-50,0,NA,NA,2026-04-26,Other/Mixed Category
18,Petty Theft,44,47,-6.4,196,197,-0.5,787,818,-3.8,-10,46.6,NA,2026-04-26,Property
18,Retail Theft,41,40,2.5,170,165,3,723,786,-8,-17.2,NA,NA,2026-04-26,Other/Mixed Category
18,Misdemeanor Assault,26,17,52.9,80,50,60,257,208,23.6,26,63.7,NA,2026-04-26,Violent
18,Rape (FBI/UCR Definition),0,1,-100,1,4,-75,5,14,-64.3,-16.7,NA,NA,2026-04-26,Violent
18,Other Sex Crimes,1,5,-80,7,9,-22.2,30,42,-28.6,20,NA,NA,2026-04-26,Other/Mixed Category
18,Shooting Victims,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-04-26,Other/Mixed Category
18,Shooting Incidents,0,0,NA,0,0,NA,0,0,NA,-100,-100,-100,2026-04-26,Other/Mixed Category
19,Murder,0,0,NA,0,0,NA,1,0,NA,0,0,-66.7,2026-04-26,Violent
19,Rape,0,0,NA,2,0,NA,6,4,50,20,50,20,2026-04-26,Violent
19,Robbery,2,4,-50,12,15,-20,38,57,-33.3,-37.7,-9.5,-91.3,2026-04-26,Property
19,Felony Assault,7,7,0,15,17,-11.8,63,59,6.8,34,117.2,-30,2026-04-26,Violent
19,Burglary,1,15,-93.3,16,34,-52.9,56,104,-46.2,-27.3,-39.8,-93.6,2026-04-26,Property
19,Grand Larceny,32,34,-5.9,108,134,-19.4,445,483,-7.9,-7.1,16.2,-62.6,2026-04-26,Property
