precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,1,-100,0,1,-100,0,4,-100,NA,-100,-100,2025-12-07,Violent
1,Rape,0,0,NA,0,2,-100,16,15,6.7,-5.9,300,45.5,2025-12-07,Violent
1,Robbery,1,1,0,11,12,-8.3,145,138,5.1,16.9,68.6,-82,2025-12-07,Property
1,Felony Assault,1,3,-66.7,7,12,-41.7,148,185,-20,8.8,127.7,-14,2025-12-07,Violent
1,Burglary,5,2,150,15,11,36.4,182,187,-2.7,-4.2,11.7,-78.5,2025-12-07,Property
1,Grand Larceny,35,19,84.2,105,99,6.1,1153,1104,4.4,-6.3,14.5,-68.4,2025-12-07,Property
1,Motor Vehicle Theft,0,1,-100,2,2,0,33,43,-23.3,-53.5,-10.8,-96.1,2025-12-07,Property
1,Total Major Felonies,42,27,55.6,140,139,0.7,1677,1676,0.1,-5.1,22.9,-73.6,2025-12-07,Combined Total
1,Transit System Crimes,4,0,NA,8,1,700,93,88,5.7,-12.3,50,NA,2025-12-07,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-12-07,Other/Mixed Category
1,Petty Theft,41,61,-32.8,257,322,-20.2,3271,3637,-10.1,-16.5,103.7,NA,2025-12-07,Property
1,Retail Theft,42,61,-31.1,259,314,-17.5,3185,3518,-9.5,-18.8,NA,NA,2025-12-07,Other/Mixed Category
1,Misdemeanor Assault,10,4,150,32,29,10.3,423,422,0.2,9,74.1,NA,2025-12-07,Violent
1,Rape (FBI/UCR Definition),0,0,NA,0,2,-100,19,19,0,-5,NA,NA,2025-12-07,Violent
1,Other Sex Crimes,0,1,-100,5,3,66.7,95,94,1.1,2.2,NA,NA,2025-12-07,Other/Mixed Category
1,Shooting Victims,0,1,-100,0,1,-100,0,3,-100,NA,-100,-100,2025-12-07,Other/Mixed Category
1,Shooting Incidents,0,1,-100,0,1,-100,0,3,-100,NA,-100,-100,2025-12-07,Other/Mixed Category
