precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-09-07,Violent
1,Rape,0,1,-100,2,1,100,13,12,8.3,8.3,550,30,2025-09-07,Violent
1,Robbery,2,1,100,11,11,0,111,89,24.7,18.1,109.4,-81,2025-09-07,Property
1,Felony Assault,4,6,-33.3,17,16,6.2,110,146,-24.7,13.4,129.2,-12,2025-09-07,Violent
1,Burglary,3,1,200,13,8,62.5,126,154,-18.2,-4.5,1.6,-78.5,2025-09-07,Property
1,Grand Larceny,18,19,-5.3,78,87,-10.3,795,769,3.4,-6.7,9.7,-70.3,2025-09-07,Property
1,Motor Vehicle Theft,2,0,NA,3,2,50,26,29,-10.3,-48,-3.7,-95.8,2025-09-07,Property
1,Total Major Felonies,29,28,3.6,124,125,-0.8,1181,1202,-1.7,-4.5,20.5,-74.4,2025-09-07,Combined Total
1,Transit System Crimes,0,0,NA,5,8,-37.5,69,64,7.8,9.5,64.3,NA,2025-09-07,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-09-07,Other/Mixed Category
1,Petty Theft,61,57,7,258,284,-9.2,2360,2640,-10.6,-13.2,94.4,NA,2025-09-07,Property
1,Retail Theft,58,55,5.5,247,275,-10.2,2305,2569,-10.3,-16,NA,NA,2025-09-07,Other/Mixed Category
1,Misdemeanor Assault,11,10,10,30,42,-28.6,299,316,-5.4,11.6,71.8,NA,2025-09-07,Violent
1,Rape (FBI/UCR Definition),0,1,-100,2,1,100,16,14,14.3,6.7,NA,NA,2025-09-07,Violent
1,Other Sex Crimes,6,3,100,9,9,0,72,79,-8.9,9.1,NA,NA,2025-09-07,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-09-07,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-09-07,Other/Mixed Category
5,Murder,0,0,NA,0,0,NA,2,0,NA,-50,100,-60,2025-09-07,Violent
5,Rape,1,0,NA,1,1,0,14,7,100,366.7,133.3,100,2025-09-07,Violent
5,Robbery,2,2,0,16,15,6.7,102,108,-5.6,15.9,54.5,-82.2,2025-09-07,Property
5,Felony Assault,3,7,-57.1,24,20,20,181,150,20.7,31.2,90.5,-7.7,2025-09-07,Violent
5,Burglary,1,1,0,5,12,-58.3,87,98,-11.2,-21.6,-1.1,-82.8,2025-09-07,Property
5,Grand Larceny,18,17,5.9,57,75,-24,467,518,-9.8,-3.5,32.7,-57.1,2025-09-07,Property
5,Motor Vehicle Theft,2,0,NA,4,4,0,15,20,-25,-53.1,66.7,-93,2025-09-07,Property
5,Total Major Felonies,27,27,0,107,127,-15.7,868,901,-3.7,0.9,40.7,-66.5,2025-09-07,Combined Total
5,Transit System Crimes,2,0,NA,5,10,-50,46,42,9.5,84,27.8,NA,2025-09-07,Other/Mixed Category
5,Housing System Crimes,1,0,NA,4,2,100,42,32,31.2,68,75,NA,2025-09-07,Other/Mixed Category
5,Petty Theft,20,33,-39.4,92,153,-39.9,910,956,-4.8,26.2,15.6,NA,2025-09-07,Property
5,Retail Theft,15,33,-54.5,65,150,-56.7,677,836,-19,47.5,NA,NA,2025-09-07,Other/Mixed Category
5,Misdemeanor Assault,10,10,0,45,37,21.6,303,314,-3.5,15.6,55.4,NA,2025-09-07,Violent
5,Rape (FBI/UCR Definition),1,0,NA,2,1,100,18,14,28.6,125,NA,NA,2025-09-07,Violent
5,Other Sex Crimes,2,3,-33.3,13,11,18.2,53,56,-5.4,20.5,NA,NA,2025-09-07,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,1,2,-50,-85.7,0,-93.8,2025-09-07,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,1,1,0,-85.7,0,-93.3,2025-09-07,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,1,0,NA,0,NA,0,2025-09-07,Violent
6,Rape,0,0,NA,0,1,-100,5,3,66.7,-28.6,-28.6,-37.5,2025-09-07,Violent
6,Robbery,2,4,-50,10,14,-28.6,75,118,-36.4,-41.4,-17.6,-87.1,2025-09-07,Property
6,Felony Assault,4,0,NA,11,12,-8.3,102,117,-12.8,-32.5,59.4,-52.1,2025-09-07,Violent
6,Burglary,1,7,-85.7,5,18,-72.2,108,174,-37.9,-45.5,-16.9,-81.1,2025-09-07,Property
6,Grand Larceny,24,26,-7.7,93,94,-1.1,681,753,-9.6,-21.6,-6.6,-59.4,2025-09-07,Property
6,Motor Vehicle Theft,1,0,NA,2,3,-33.3,14,27,-48.1,-56.2,-48.1,-97.2,2025-09-07,Property
6,Total Major Felonies,32,37,-13.5,121,142,-14.8,986,1192,-17.3,-28.9,-5.9,-72.2,2025-09-07,Combined Total
6,Transit System Crimes,0,0,NA,1,1,0,32,30,6.7,10.3,-11.1,NA,2025-09-07,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-09-07,Other/Mixed Category
6,Petty Theft,24,38,-36.8,134,176,-23.9,1015,1253,-19,-30.2,-3,NA,2025-09-07,Property
6,Retail Theft,15,29,-48.3,99,135,-26.7,756,996,-24.1,-32.2,NA,NA,2025-09-07,Other/Mixed Category
6,Misdemeanor Assault,8,7,14.3,27,23,17.4,252,250,0.8,-14,46.5,NA,2025-09-07,Violent
6,Rape (FBI/UCR Definition),0,0,NA,0,1,-100,8,7,14.3,-11.1,NA,NA,2025-09-07,Violent
6,Other Sex Crimes,1,0,NA,6,3,100,53,49,8.2,17.8,NA,NA,2025-09-07,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,4,1,300,NA,300,-42.9,2025-09-07,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,3,1,200,NA,200,-57.1,2025-09-07,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,2,0,NA,0,100,-71.4,2025-09-07,Violent
7,Rape,1,0,NA,1,0,NA,9,7,28.6,28.6,50,-35.7,2025-09-07,Violent
7,Robbery,1,3,-66.7,9,10,-10,90,71,26.8,-4.3,-2.2,-83.6,2025-09-07,Property
