precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,1,-100,0,2,-100,NA,NA,-100,2025-05-25,Violent
1,Rape,0,0,NA,0,2,-100,9,8,12.5,80,NA,50,2025-05-25,Violent
1,Robbery,3,5,-40,16,13,23.1,65,53,22.6,35.4,132.1,-80.9,2025-05-25,Property
1,Felony Assault,6,10,-40,17,28,-39.3,60,80,-25,13.2,185.7,-11.8,2025-05-25,Violent
1,Burglary,3,5,-40,22,18,22.2,81,91,-11,-1.2,11,-76.3,2025-05-25,Property
1,Grand Larceny,19,22,-13.6,74,94,-21.3,466,432,7.9,2.4,9.1,-66.5,2025-05-25,Property
1,Motor Vehicle Theft,2,0,NA,2,1,100,15,11,36.4,-40,36.4,-95.8,2025-05-25,Property
1,Total Major Felonies,33,42,-21.4,131,157,-16.6,696,677,2.8,4.2,24.3,-72.3,2025-05-25,Combined Total
1,Transit System Crimes,3,5,-40,6,9,-33.3,44,33,33.3,37.5,63,NA,2025-05-25,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-05-25,Other/Mixed Category
1,Petty Theft,64,69,-7.2,270,282,-4.3,1394,1605,-13.1,-7.7,105.6,NA,2025-05-25,Property
1,Retail Theft,65,72,-9.7,269,272,-1.1,1366,1591,-14.1,-10.4,NA,NA,2025-05-25,Other/Mixed Category
1,Misdemeanor Assault,15,10,50,32,37,-13.5,186,180,3.3,31,89.8,NA,2025-05-25,Violent
1,Rape (FBI/UCR Definition),0,0,NA,0,2,-100,12,9,33.3,71.4,NA,NA,2025-05-25,Violent
1,Other Sex Crimes,3,3,0,10,10,0,42,41,2.4,27.3,NA,NA,2025-05-25,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,1,-100,0,1,-100,NA,NA,-100,2025-05-25,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,1,-100,0,1,-100,NA,NA,-100,2025-05-25,Other/Mixed Category
5,Murder,0,0,NA,1,0,NA,2,0,NA,0,NA,0,2025-05-25,Violent
5,Rape,0,1,-100,2,1,100,9,3,200,350,200,125,2025-05-25,Violent
5,Robbery,0,2,-100,7,8,-12.5,58,42,38.1,-1.7,75.8,-79.6,2025-05-25,Property
5,Felony Assault,4,5,-20,15,17,-11.8,81,82,-1.2,2.5,35,-16.5,2025-05-25,Violent
5,Burglary,8,2,300,12,9,33.3,45,66,-31.8,-23.7,-25,-85.4,2025-05-25,Property
5,Grand Larceny,14,15,-6.7,54,61,-11.5,255,288,-11.5,-5.9,32.1,-57.4,2025-05-25,Property
5,Motor Vehicle Theft,0,0,NA,1,3,-66.7,6,13,-53.8,-68.4,0,-95.6,2025-05-25,Property
5,Total Major Felonies,26,25,4,92,99,-7.1,456,494,-7.7,-7.1,28.5,-68.2,2025-05-25,Combined Total
5,Transit System Crimes,0,1,-100,2,6,-66.7,19,20,-5,72.7,18.8,NA,2025-05-25,Other/Mixed Category
5,Housing System Crimes,1,0,NA,4,3,33.3,22,20,10,46.7,83.3,NA,2025-05-25,Other/Mixed Category
5,Petty Theft,36,26,38.5,107,110,-2.7,480,493,-2.6,15.4,15.4,NA,2025-05-25,Property
5,Retail Theft,29,22,31.8,81,93,-12.9,361,407,-11.3,28.5,NA,NA,2025-05-25,Other/Mixed Category
5,Misdemeanor Assault,16,14,14.3,42,38,10.5,183,174,5.2,47.6,76,NA,2025-05-25,Violent
5,Rape (FBI/UCR Definition),0,1,-100,3,2,50,10,10,0,42.9,NA,NA,2025-05-25,Violent
5,Other Sex Crimes,1,1,0,5,4,25,25,29,-13.8,8.7,NA,NA,2025-05-25,Other/Mixed Category
5,Shooting Victims,0,0,NA,1,0,NA,1,0,NA,-66.7,NA,-90,2025-05-25,Other/Mixed Category
5,Shooting Incidents,0,0,NA,1,0,NA,1,0,NA,-66.7,NA,-88.9,2025-05-25,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-05-25,Violent
6,Rape,0,0,NA,0,0,NA,5,1,400,66.7,25,0,2025-05-25,Violent
6,Robbery,2,4,-50,15,13,15.4,42,65,-35.4,-38.2,-14.3,-87.5,2025-05-25,Property
6,Felony Assault,2,8,-75,9,20,-55,41,52,-21.2,-38.8,13.9,-56.8,2025-05-25,Violent
6,Burglary,4,11,-63.6,16,31,-48.4,63,109,-42.2,-50.4,-22.2,-78.9,2025-05-25,Property
6,Grand Larceny,15,17,-11.8,71,88,-19.3,351,393,-10.7,-25.9,-10.9,-61.6,2025-05-25,Property
6,Motor Vehicle Theft,1,0,NA,1,2,-50,6,17,-64.7,-50,-53.8,-98.1,2025-05-25,Property
6,Total Major Felonies,24,40,-40,112,154,-27.3,508,637,-20.3,-32.4,-12,-74.2,2025-05-25,Combined Total
6,Transit System Crimes,1,2,-50,2,2,0,22,18,22.2,22.2,-12,NA,2025-05-25,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-05-25,Other/Mixed Category
6,Petty Theft,29,27,7.4,113,122,-7.4,577,666,-13.4,-17.5,-4.2,NA,2025-05-25,Property
