precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,0,3,-100,NA,-100,-100,2025-09-21,Violent
1,Rape,0,0,NA,0,1,-100,13,12,8.3,0,550,18.2,2025-09-21,Violent
1,Robbery,2,6,-66.7,11,11,0,115,97,18.6,18.6,91.7,-81.7,2025-09-21,Property
1,Felony Assault,3,4,-25,16,19,-15.8,117,154,-24,13.6,116.7,-14.6,2025-09-21,Violent
1,Burglary,2,5,-60,15,13,15.4,137,163,-16,-2.8,5.4,-77.6,2025-09-21,Property
1,Grand Larceny,30,28,7.1,104,93,11.8,856,822,4.1,-6.1,10.7,-69.8,2025-09-21,Property
1,Motor Vehicle Theft,1,3,-66.7,4,4,0,27,32,-15.6,-48.1,-15.6,-95.9,2025-09-21,Property
1,Total Major Felonies,38,46,-17.4,150,141,6.4,1265,1283,-1.4,-4,20.2,-74.2,2025-09-21,Combined Total
1,Transit System Crimes,0,6,-100,4,13,-69.2,70,74,-5.4,-1.4,52.2,NA,2025-09-21,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-09-21,Other/Mixed Category
1,Petty Theft,77,86,-10.5,265,302,-12.3,2506,2804,-10.6,-12.7,94.7,NA,2025-09-21,Property
1,Retail Theft,76,78,-2.6,254,283,-10.2,2443,2719,-10.2,-15.5,NA,NA,2025-09-21,Other/Mixed Category
1,Misdemeanor Assault,7,9,-22.2,38,36,5.6,317,333,-4.8,10.8,72.3,NA,2025-09-21,Violent
1,Rape (FBI/UCR Definition),0,1,-100,0,3,-100,16,16,0,0,NA,NA,2025-09-21,Violent
1,Other Sex Crimes,2,0,NA,12,5,140,76,80,-5,5.6,NA,NA,2025-09-21,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-09-21,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,0,2,-100,NA,-100,-100,2025-09-21,Other/Mixed Category
5,Murder,0,0,NA,0,1,-100,2,1,100,-50,100,-60,2025-09-21,Violent
5,Rape,1,1,0,3,5,-40,16,12,33.3,300,128.6,128.6,2025-09-21,Violent
5,Robbery,2,1,100,15,9,66.7,107,112,-4.5,21.6,55.1,-82.3,2025-09-21,Property
5,Felony Assault,7,9,-22.2,28,29,-3.4,201,165,21.8,36.7,105.1,-5.2,2025-09-21,Violent
5,Burglary,3,2,50,7,7,0,92,101,-8.9,-27,0,-83,2025-09-21,Property
5,Grand Larceny,13,21,-38.1,59,67,-11.9,498,555,-10.3,-4.8,29.7,-57.5,2025-09-21,Property
5,Motor Vehicle Theft,0,0,NA,3,2,50,15,21,-28.6,-54.5,36.4,-93.6,2025-09-21,Property
5,Total Major Felonies,26,34,-23.5,115,120,-4.2,931,967,-3.7,0.6,40.6,-66.5,2025-09-21,Combined Total
5,Transit System Crimes,1,4,-75,3,7,-57.1,47,48,-2.1,74.1,11.9,NA,2025-09-21,Other/Mixed Category
5,Housing System Crimes,1,1,0,7,3,133.3,46,33,39.4,70.4,84,NA,2025-09-21,Other/Mixed Category
5,Petty Theft,33,37,-10.8,101,164,-38.4,960,1042,-7.9,24.4,15.9,NA,2025-09-21,Property
5,Retail Theft,24,33,-27.3,74,155,-52.3,712,912,-21.9,46.8,NA,NA,2025-09-21,Other/Mixed Category
5,Misdemeanor Assault,10,16,-37.5,52,40,30,328,337,-2.7,20.1,62.4,NA,2025-09-21,Violent
5,Rape (FBI/UCR Definition),2,1,100,4,6,-33.3,21,20,5,110,NA,NA,2025-09-21,Violent
5,Other Sex Crimes,5,2,150,11,13,-15.4,60,62,-3.2,27.7,NA,NA,2025-09-21,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,1,-100,1,3,-66.7,-85.7,0,-93.8,2025-09-21,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,1,-100,1,2,-50,-85.7,0,-93.3,2025-09-21,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,1,0,NA,0,NA,0,2025-09-21,Violent
6,Rape,1,2,-50,1,3,-66.7,6,5,20,-14.3,-14.3,-25,2025-09-21,Violent
6,Robbery,3,2,50,14,14,0,84,126,-33.3,-40,-15.2,-86.3,2025-09-21,Property
6,Felony Assault,7,5,40,19,14,35.7,116,127,-8.7,-26.6,73.1,-48.2,2025-09-21,Violent
6,Burglary,3,6,-50,12,22,-45.5,116,186,-37.6,-44.5,-13.4,-81.3,2025-09-21,Property
6,Grand Larceny,30,26,15.4,104,108,-3.7,735,816,-9.9,-20.5,-2.9,-58.8,2025-09-21,Property
6,Motor Vehicle Theft,2,0,NA,5,2,150,17,29,-41.4,-54.1,-43.3,-96.8,2025-09-21,Property
6,Total Major Felonies,46,41,12.2,155,163,-4.9,1075,1289,-16.6,-27.2,-1.7,-71.6,2025-09-21,Combined Total
6,Transit System Crimes,1,0,NA,3,0,NA,34,30,13.3,9.7,-8.1,NA,2025-09-21,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-09-21,Other/Mixed Category
6,Petty Theft,39,48,-18.8,145,174,-16.7,1109,1351,-17.9,-27.2,0.5,NA,2025-09-21,Property
6,Retail Theft,17,33,-48.5,105,122,-13.9,825,1066,-22.6,-29.4,NA,NA,2025-09-21,Other/Mixed Category
6,Misdemeanor Assault,5,16,-68.8,29,37,-21.6,266,272,-2.2,-13.9,48.6,NA,2025-09-21,Violent
6,Rape (FBI/UCR Definition),1,2,-50,1,3,-66.7,9,9,0,-18.2,NA,NA,2025-09-21,Violent
6,Other Sex Crimes,2,2,0,11,4,175,58,52,11.5,26.1,NA,NA,2025-09-21,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,4,1,300,NA,300,-42.9,2025-09-21,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,3,1,200,NA,200,-57.1,2025-09-21,Other/Mixed Category
