precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,1,1,0,1,4,-75,NA,-50,-90.9,2025-12-21,Violent
1,Rape,2,0,NA,3,0,NA,18,15,20,5.9,350,63.6,2025-12-21,Violent
1,Robbery,2,7,-71.4,8,13,-38.5,150,147,2,16.3,59.6,-82.2,2025-12-21,Property
1,Felony Assault,2,7,-71.4,13,14,-7.1,155,193,-19.7,8.4,127.9,-12.9,2025-12-21,Violent
1,Burglary,5,2,150,17,12,41.7,196,194,1,0.5,16.7,-77.8,2025-12-21,Property
1,Grand Larceny,21,35,-40,106,104,1.9,1203,1173,2.6,-6.4,15.2,-68.3,2025-12-21,Property
1,Motor Vehicle Theft,1,1,0,3,3,0,35,44,-20.5,-54.5,-7.9,-96,2025-12-21,Property
1,Total Major Felonies,33,52,-36.5,151,147,2.7,1758,1770,-0.7,-4.8,24,-73.4,2025-12-21,Combined Total
1,Transit System Crimes,3,3,0,11,3,266.7,100,91,9.9,-9.9,44.9,NA,2025-12-21,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-12-21,Other/Mixed Category
1,Petty Theft,77,82,-6.1,281,295,-4.7,3419,3793,-9.9,-16.3,106.3,NA,2025-12-21,Property
1,Retail Theft,69,81,-14.8,267,296,-9.8,3317,3676,-9.8,-18.8,NA,NA,2025-12-21,Other/Mixed Category
1,Misdemeanor Assault,4,12,-66.7,29,32,-9.4,434,442,-1.8,7.4,64.4,NA,2025-12-21,Violent
1,Rape (FBI/UCR Definition),2,0,NA,3,0,NA,21,19,10.5,5,NA,NA,2025-12-21,Violent
1,Other Sex Crimes,1,0,NA,5,3,66.7,98,95,3.2,4.3,NA,NA,2025-12-21,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,1,-100,0,3,-100,NA,-100,-100,2025-12-21,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,1,-100,0,3,-100,NA,-100,-100,2025-12-21,Other/Mixed Category
5,Murder,1,0,NA,1,0,NA,4,3,33.3,-33.3,300,-55.6,2025-12-21,Violent
5,Rape,0,1,-100,1,3,-66.7,22,20,10,266.7,120,83.3,2025-12-21,Violent
5,Robbery,5,2,150,14,9,55.6,146,157,-7,30.4,41.7,-81.9,2025-12-21,Property
5,Felony Assault,9,4,125,30,15,100,294,234,25.6,56.4,126.2,-0.7,2025-12-21,Violent
5,Burglary,3,3,0,15,12,25,128,154,-16.9,-23.8,3.2,-83.3,2025-12-21,Property
5,Grand Larceny,19,5,280,52,38,36.8,705,732,-3.7,-1.3,22.2,-54.4,2025-12-21,Property
5,Motor Vehicle Theft,0,1,-100,0,1,-100,21,25,-16,-50,40,-93.7,2025-12-21,Property
5,Total Major Felonies,37,16,131.2,113,78,44.9,1320,1325,-0.4,6.8,37.5,-65,2025-12-21,Combined Total
5,Transit System Crimes,0,1,-100,3,5,-40,60,61,-1.6,36.4,-3.2,NA,2025-12-21,Other/Mixed Category
5,Housing System Crimes,2,0,NA,6,2,200,63,42,50,57.5,57.5,NA,2025-12-21,Other/Mixed Category
5,Petty Theft,18,22,-18.2,80,100,-20,1239,1439,-13.9,17.3,0.6,NA,2025-12-21,Property
5,Retail Theft,11,13,-15.4,47,75,-37.3,921,1270,-27.5,42.6,NA,NA,2025-12-21,Other/Mixed Category
5,Misdemeanor Assault,10,10,0,32,43,-25.6,428,445,-3.8,12.9,56.8,NA,2025-12-21,Violent
5,Rape (FBI/UCR Definition),0,1,-100,1,3,-66.7,27,29,-6.9,107.7,NA,NA,2025-12-21,Violent
5,Other Sex Crimes,2,3,-33.3,8,8,0,87,84,3.6,38.1,NA,NA,2025-12-21,Other/Mixed Category
5,Shooting Victims,0,0,NA,0,0,NA,1,5,-80,-87.5,0,-95.7,2025-12-21,Other/Mixed Category
5,Shooting Incidents,0,0,NA,0,0,NA,1,3,-66.7,-87.5,0,-95.5,2025-12-21,Other/Mixed Category
6,Murder,0,0,NA,0,1,-100,2,1,100,100,100,100,2025-12-21,Violent
6,Rape,0,1,-100,0,1,-100,10,9,11.1,25,-23.1,-16.7,2025-12-21,Violent
6,Robbery,2,3,-33.3,6,13,-53.8,121,164,-26.2,-37,-17.7,-85.6,2025-12-21,Property
6,Felony Assault,3,2,50,7,12,-41.7,149,170,-12.4,-24,58.5,-50.7,2025-12-21,Violent
6,Burglary,4,6,-33.3,19,21,-9.5,171,247,-30.8,-39.4,-1.7,-78.5,2025-12-21,Property
6,Grand Larceny,19,23,-17.4,84,88,-4.5,1053,1165,-9.6,-19.4,2,-58.2,2025-12-21,Property
6,Motor Vehicle Theft,0,0,NA,1,0,NA,28,31,-9.7,-40.4,-34.9,-96.3,2025-12-21,Property
6,Total Major Felonies,28,35,-20,117,136,-14,1534,1787,-14.2,-24.5,2,-70.7,2025-12-21,Combined Total
6,Transit System Crimes,3,2,50,4,9,-55.6,45,46,-2.2,4.7,-10,NA,2025-12-21,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2025-12-21,Other/Mixed Category
6,Petty Theft,27,46,-41.3,100,168,-40.5,1481,1868,-20.7,-26.6,2.8,NA,2025-12-21,Property
6,Retail Theft,9,32,-71.9,40,132,-69.7,1082,1466,-26.2,-30.7,NA,NA,2025-12-21,Other/Mixed Category
6,Misdemeanor Assault,5,8,-37.5,17,19,-10.5,354,372,-4.8,-14.3,38.3,NA,2025-12-21,Violent
6,Rape (FBI/UCR Definition),0,1,-100,1,1,0,14,14,0,-6.7,NA,NA,2025-12-21,Violent
6,Other Sex Crimes,1,0,NA,5,1,400,74,66,12.1,15.6,NA,NA,2025-12-21,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,4,1,300,NA,33.3,-63.6,2025-12-21,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,3,1,200,NA,50,-72.7,2025-12-21,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,2,0,NA,0,100,-80,2025-12-21,Violent
7,Rape,1,0,NA,2,0,NA,12,12,0,20,9.1,-40,2025-12-21,Violent
7,Robbery,1,0,NA,5,6,-16.7,113,99,14.1,-16.3,-13.1,-86,2025-12-21,Property
7,Felony Assault,3,0,NA,13,16,-18.8,208,229,-9.2,0,66.4,-5,2025-12-21,Violent
7,Burglary,2,4,-50,8,11,-27.3,92,113,-18.6,-44.9,-7.1,-76,2025-12-21,Property
7,Grand Larceny,6,11,-45.5,33,32,3.1,436,504,-13.5,-24.7,54.6,-2.9,2025-12-21,Property
7,Motor Vehicle Theft,2,0,NA,3,2,50,35,52,-32.7,-47,-27.1,-90.9,2025-12-21,Property
7,Total Major Felonies,15,15,0,64,67,-4.5,898,1009,-11,-23.1,29,-60.5,2025-12-21,Combined Total
7,Transit System Crimes,0,0,NA,1,3,-66.7,25,22,13.6,13.6,47.1,NA,2025-12-21,Other/Mixed Category
7,Housing System Crimes,1,2,-50,11,11,0,169,211,-19.9,3,29,NA,2025-12-21,Other/Mixed Category
7,Petty Theft,14,23,-39.1,94,73,28.8,1288,1361,-5.4,3.5,78.1,NA,2025-12-21,Property
7,Retail Theft,8,8,0,55,32,71.9,753,881,-14.5,4.4,NA,NA,2025-12-21,Other/Mixed Category
7,Misdemeanor Assault,11,7,57.1,29,24,20.8,403,433,-6.9,-7.4,25.2,NA,2025-12-21,Violent
7,Rape (FBI/UCR Definition),1,0,NA,2,0,NA,14,19,-26.3,-26.3,NA,NA,2025-12-21,Violent
7,Other Sex Crimes,0,1,-100,4,1,300,46,36,27.8,-6.1,NA,NA,2025-12-21,Other/Mixed Category
7,Shooting Victims,0,0,NA,0,0,NA,8,6,33.3,-11.1,14.3,-57.9,2025-12-21,Other/Mixed Category
7,Shooting Incidents,0,0,NA,0,0,NA,5,6,-16.7,-37.5,25,-68.8,2025-12-21,Other/Mixed Category
9,Murder,0,0,NA,0,0,NA,1,2,-50,0,-75,-94.1,2025-12-21,Violent
9,Rape,0,0,NA,0,1,-100,16,18,-11.1,-11.1,14.3,-56.8,2025-12-21,Violent
9,Robbery,4,5,-20,7,10,-30,112,139,-19.4,-39.5,-40.4,-88.5,2025-12-21,Property
9,Felony Assault,3,2,50,8,22,-63.6,177,204,-13.2,-19.2,20.4,-68.9,2025-12-21,Violent
9,Burglary,3,4,-25,11,17,-35.3,164,172,-4.7,-39.5,-23,-82.2,2025-12-21,Property
9,Grand Larceny,14,15,-6.7,64,57,12.3,803,745,7.8,-17,7.1,-51.6,2025-12-21,Property
9,Motor Vehicle Theft,2,0,NA,2,2,0,36,45,-20,-20,-23.4,-93.3,2025-12-21,Property
9,Total Major Felonies,26,26,0,92,109,-15.6,1309,1325,-1.2,-23.3,-4,-72.2,2025-12-21,Combined Total
9,Transit System Crimes,1,0,NA,4,2,100,18,13,38.5,50,-18.2,NA,2025-12-21,Other/Mixed Category
9,Housing System Crimes,1,4,-75,5,11,-54.5,122,95,28.4,0.8,11.9,NA,2025-12-21,Other/Mixed Category
9,Petty Theft,41,29,41.4,143,117,22.2,1574,1533,2.7,6.8,-7.7,NA,2025-12-21,Property
9,Retail Theft,18,14,28.6,68,52,30.8,797,873,-8.7,-3.5,NA,NA,2025-12-21,Other/Mixed Category
9,Misdemeanor Assault,7,8,-12.5,37,36,2.8,447,433,3.2,-3.7,-2.8,NA,2025-12-21,Violent
9,Rape (FBI/UCR Definition),0,0,NA,0,1,-100,18,21,-14.3,-43.8,NA,NA,2025-12-21,Violent
9,Other Sex Crimes,1,1,0,4,5,-20,46,66,-30.3,-25.8,NA,NA,2025-12-21,Other/Mixed Category
9,Shooting Victims,0,0,NA,0,2,-100,4,8,-50,33.3,-33.3,-85.7,2025-12-21,Other/Mixed Category
9,Shooting Incidents,0,0,NA,0,1,-100,2,5,-60,-33.3,-66.7,-91.3,2025-12-21,Other/Mixed Category
10,Murder,0,0,NA,0,0,NA,1,1,0,NA,0,-87.5,2025-12-21,Violent
10,Rape,0,0,NA,0,5,-100,16,18,-11.1,128.6,60,-38.5,2025-12-21,Violent
10,Robbery,3,2,50,7,7,0,106,110,-3.6,-19.7,-5.4,-82.4,2025-12-21,Property
10,Felony Assault,2,5,-60,11,14,-21.4,153,133,15,-2.5,15.9,-37,2025-12-21,Violent
10,Burglary,1,1,0,3,9,-66.7,96,96,0,-28.4,-4,-84.7,2025-12-21,Property
10,Grand Larceny,8,12,-33.3,26,40,-35,619,678,-8.7,-16.5,-2.5,-23.1,2025-12-21,Property
10,Motor Vehicle Theft,1,0,NA,5,2,150,35,49,-28.6,-53.9,-12.5,-92.8,2025-12-21,Property
10,Total Major Felonies,15,20,-25,52,77,-32.5,1026,1085,-5.4,-17.7,-0.4,-63.3,2025-12-21,Combined Total
10,Transit System Crimes,3,2,50,4,3,33.3,31,39,-20.5,-18.4,93.8,NA,2025-12-21,Other/Mixed Category
10,Housing System Crimes,0,1,-100,3,6,-50,44,46,-4.3,-12,-2.2,NA,2025-12-21,Other/Mixed Category
10,Petty Theft,18,19,-5.3,63,76,-17.1,846,758,11.6,5,2.3,NA,2025-12-21,Property
10,Retail Theft,11,9,22.2,33,41,-19.5,452,378,19.6,1.6,NA,NA,2025-12-21,Other/Mixed Category
10,Misdemeanor Assault,5,6,-16.7,16,21,-23.8,291,326,-10.7,-17.6,-9.6,NA,2025-12-21,Violent
10,Rape (FBI/UCR Definition),0,0,NA,0,5,-100,18,29,-37.9,63.6,NA,NA,2025-12-21,Violent
10,Other Sex Crimes,1,3,-66.7,6,4,50,56,54,3.7,-1.8,NA,NA,2025-12-21,Other/Mixed Category
10,Shooting Victims,0,0,NA,0,1,-100,2,2,0,0,-60,-83.3,2025-12-21,Other/Mixed Category
10,Shooting Incidents,0,0,NA,0,1,-100,2,2,0,100,-33.3,-83.3,2025-12-21,Other/Mixed Category
13,Murder,0,0,NA,0,0,NA,1,2,-50,-50,-66.7,-83.3,2025-12-21,Violent
13,Rape,1,0,NA,3,2,50,21,23,-8.7,90.9,61.5,0,2025-12-21,Violent
13,Robbery,3,6,-50,12,16,-25,188,175,7.4,9.9,1.1,-81.7,2025-12-21,Property
13,Felony Assault,2,7,-71.4,15,16,-6.2,276,228,21.1,24.3,95.7,-5.5,2025-12-21,Violent
13,Burglary,7,15,-53.3,24,47,-48.9,370,244,51.6,73.7,49.2,-77,2025-12-21,Property
13,Grand Larceny,29,26,11.5,92,89,3.4,1227,1067,15,17.5,-14.9,-54.5,2025-12-21,Property
