precinct,crime,lastweek2024,lastweek2023,week_pct_change,lastmonth2024,lastmonth2023,month_pct_change,yeartodate2024,yeartodate2023,yeartodate_pct_change,ytd_2yr_pct_change,ytd_14yr_pct_change,ytd_31yr_pct_change,lastdate,type
1,Murder,0,0,NA,0,0,NA,3,0,NA,NA,50,-66.7,2024-11-03,Violent
1,Rape,0,0,NA,1,2,-50,13,15,-13.3,-27.8,225,18.2,2024-11-03,Violent
1,Robbery,3,2,50,17,10,70,122,113,8,4.3,64.9,-83.1,2024-11-03,Property
1,Felony Assault,3,3,0,16,10,60,172,120,43.3,50.9,201.8,8.9,2024-11-03,Violent
1,Burglary,1,4,-75,5,13,-61.5,171,164,4.3,-23.3,15.5,-76.8,2024-11-03,Property
1,Grand Larceny,27,47,-42.6,105,132,-20.5,975,1105,-11.8,-6.4,6.3,-70.7,2024-11-03,Property
1,Motor Vehicle Theft,1,1,0,2,4,-50,38,64,-40.6,-36.7,8.6,-95.1,2024-11-03,Property
1,Total Major Felonies,35,57,-38.6,146,171,-14.6,1494,1581,-5.5,-5.1,20.8,-74,2024-11-03,Combined Total
1,Transit System Crimes,3,3,0,8,13,-38.5,82,90,-8.9,1.2,49.1,NA,2024-11-03,Other/Mixed Category
1,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-11-03,Other/Mixed Category
1,Petty Theft,67,100,-33,301,387,-22.2,3263,3419,-4.6,-2.4,126.6,NA,2024-11-03,Property
1,Retail Theft,66,102,-35.3,284,387,-26.6,3148,3441,-8.5,-5.8,NA,NA,2024-11-03,Other/Mixed Category
1,Misdemeanor Assault,8,14,-42.9,39,52,-25,386,351,10,22.5,80.4,NA,2024-11-03,Violent
1,Rape (FBI/UCR Definition),0,0,NA,1,2,-50,17,18,-5.6,-32,NA,NA,2024-11-03,Violent
1,Other Sex Crimes,2,3,-33.3,5,10,-50,89,84,6,-11.9,NA,NA,2024-11-03,Other/Mixed Category
1,Shooting Victims,0,0,NA,0,0,NA,2,0,NA,0,-66.7,-50,2024-11-03,Other/Mixed Category
1,Shooting Incidents,0,0,NA,0,0,NA,2,0,NA,0,-50,-50,2024-11-03,Other/Mixed Category
5,Murder,0,0,NA,1,0,NA,2,4,-50,-33.3,100,-71.4,2024-11-03,Violent
5,Rape,0,0,NA,3,0,NA,16,5,220,0,77.8,77.8,2024-11-03,Violent
5,Robbery,5,4,25,17,9,88.9,137,101,35.6,61.2,52.2,-80.3,2024-11-03,Property
5,Felony Assault,1,3,-66.7,22,10,120,200,162,23.5,9.3,75.4,-17.7,2024-11-03,Violent
5,Burglary,5,2,150,16,16,0,129,149,-13.4,-12.8,20.6,-79.9,2024-11-03,Property
5,Grand Larceny,11,9,22.2,57,56,1.8,645,611,5.6,20.3,31.4,-52.9,2024-11-03,Property
5,Motor Vehicle Theft,1,0,NA,2,1,100,23,34,-32.4,-4.2,91.7,-91.8,2024-11-03,Property
5,Total Major Felonies,23,18,27.8,118,92,28.3,1152,1066,8.1,15.8,39.8,-64.5,2024-11-03,Combined Total
5,Transit System Crimes,3,2,50,5,6,-16.7,51,34,50,-19,-1.9,NA,2024-11-03,Other/Mixed Category
5,Housing System Crimes,0,0,NA,4,1,300,38,30,26.7,-13.6,11.8,NA,2024-11-03,Other/Mixed Category
5,Petty Theft,33,21,57.1,136,85,60,1270,908,39.9,61.6,26.1,NA,2024-11-03,Property
5,Retail Theft,30,9,233.3,127,38,234.2,1128,553,104,235.7,NA,NA,2024-11-03,Other/Mixed Category
5,Misdemeanor Assault,8,12,-33.3,39,39,0,391,322,21.4,21.8,59.6,NA,2024-11-03,Violent
5,Rape (FBI/UCR Definition),0,0,NA,3,0,NA,24,11,118.2,-7.7,NA,NA,2024-11-03,Violent
5,Other Sex Crimes,1,2,-50,6,7,-14.3,73,56,30.4,-17,NA,NA,2024-11-03,Other/Mixed Category
5,Shooting Victims,0,0,NA,2,0,NA,5,7,-28.6,-16.7,400,-73.7,2024-11-03,Other/Mixed Category
5,Shooting Incidents,0,0,NA,1,0,NA,3,7,-57.1,-50,200,-83.3,2024-11-03,Other/Mixed Category
6,Murder,0,0,NA,0,0,NA,0,1,-100,-100,NA,-100,2024-11-03,Violent
6,Rape,1,1,0,2,1,100,7,8,-12.5,-41.7,-36.4,-36.4,2024-11-03,Violent
6,Robbery,3,4,-25,11,16,-31.2,143,160,-10.6,-33.8,13.5,-80.6,2024-11-03,Property
6,Felony Assault,3,2,50,14,9,55.6,145,173,-16.2,-8.8,83.5,-42.9,2024-11-03,Violent
6,Burglary,4,7,-42.9,16,28,-42.9,211,249,-15.3,-43.7,39.7,-69.9,2024-11-03,Property
6,Grand Larceny,56,61,-8.2,124,141,-12.1,988,1124,-12.1,-14.8,11.4,-54.6,2024-11-03,Property
6,Motor Vehicle Theft,0,1,-100,0,3,-100,32,43,-25.6,-38.5,-15.8,-95.1,2024-11-03,Property
6,Total Major Felonies,67,76,-11.8,167,198,-15.7,1526,1758,-13.2,-22.7,18.1,-66.4,2024-11-03,Combined Total
6,Transit System Crimes,0,2,-100,1,5,-80,32,38,-15.8,-11.1,-23.8,NA,2024-11-03,Other/Mixed Category
6,Housing System Crimes,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,2024-11-03,Other/Mixed Category
6,Petty Theft,41,43,-4.7,154,170,-9.4,1576,1777,-11.3,-5.6,23.4,NA,2024-11-03,Property
6,Retail Theft,30,31,-3.2,108,134,-19.4,1227,1364,-10,-7,NA,NA,2024-11-03,Other/Mixed Category
6,Misdemeanor Assault,15,10,50,46,34,35.3,333,365,-8.8,-6.2,52.8,NA,2024-11-03,Violent
6,Rape (FBI/UCR Definition),1,2,-50,3,3,0,12,15,-20,-29.4,NA,NA,2024-11-03,Violent
6,Other Sex Crimes,3,2,50,3,8,-62.5,56,57,-1.8,-15.2,NA,NA,2024-11-03,Other/Mixed Category
6,Shooting Victims,0,0,NA,0,0,NA,1,0,NA,NA,-66.7,-87.5,2024-11-03,Other/Mixed Category
6,Shooting Incidents,0,0,NA,0,0,NA,1,0,NA,NA,-50,-87.5,2024-11-03,Other/Mixed Category
7,Murder,0,0,NA,0,0,NA,0,2,-100,-100,-100,-100,2024-11-03,Violent
7,Rape,0,0,NA,0,0,NA,9,8,12.5,-43.8,12.5,-43.8,2024-11-03,Violent
7,Robbery,2,2,0,7,8,-12.5,89,112,-20.5,-44,-25.2,-87.2,2024-11-03,Property
7,Felony Assault,4,2,100,21,18,16.7,199,185,7.6,6.4,74.6,2.6,2024-11-03,Violent
7,Burglary,3,2,50,5,11,-54.5,96,148,-35.1,-32.9,14.3,-71.5,2024-11-03,Property
7,Grand Larceny,9,17,-47.1,41,51,-19.6,430,506,-15,-34.4,86.1,9.4,2024-11-03,Property
7,Motor Vehicle Theft,0,1,-100,5,4,25,48,50,-4,-14.3,4.3,-85.3,2024-11-03,Property
7,Total Major Felonies,18,24,-25,79,92,-14.1,871,1011,-13.8,-28.5,44.4,-55.8,2024-11-03,Combined Total
7,Transit System Crimes,0,0,NA,0,1,-100,18,15,20,-21.7,28.6,NA,2024-11-03,Other/Mixed Category
7,Housing System Crimes,4,5,-20,23,13,76.9,183,140,30.7,21.2,56.4,NA,2024-11-03,Other/Mixed Category
7,Petty Theft,33,27,22.2,127,117,8.5,1197,1061,12.8,-38.8,85.6,NA,2024-11-03,Property
